,row,column,lat_min,lat_max,lon_min,lon_max,nature,entertainment,transports,art,tourism,security,accessibility,sport
R143C10,143.0,10.0,41.677766444400476,41.68159801949703,1.4600274721470063,1.4675272748962407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C11,143.0,11.0,41.677766444400476,41.68159801949703,1.4675272748962407,1.475027077645475,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
R143C12,143.0,12.0,41.677766444400476,41.68159801949703,1.475027077645475,1.4825268803947094,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R143C13,143.0,13.0,41.677766444400476,41.68159801949703,1.4825268803947094,1.4900266831439437,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C14,143.0,14.0,41.677766444400476,41.68159801949703,1.4900266831439437,1.497526485893178,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R143C15,143.0,15.0,41.677766444400476,41.68159801949703,1.497526485893178,1.5050262886424124,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
R143C16,143.0,16.0,41.677766444400476,41.68159801949703,1.5050262886424124,1.5125260913916467,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C17,143.0,17.0,41.677766444400476,41.68159801949703,1.5125260913916467,1.520025894140881,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C18,143.0,18.0,41.677766444400476,41.68159801949703,1.520025894140881,1.5275256968901154,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
R143C19,143.0,19.0,41.677766444400476,41.68159801949703,1.5275256968901154,1.5350254996393498,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0
R143C20,143.0,20.0,41.677766444400476,41.68159801949703,1.5350254996393498,1.542525302388584,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C21,143.0,21.0,41.677766444400476,41.68159801949703,1.542525302388584,1.5500251051378184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C22,143.0,22.0,41.677766444400476,41.68159801949703,1.5500251051378184,1.5575249078870528,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C23,143.0,23.0,41.677766444400476,41.68159801949703,1.5575249078870528,1.5650247106362871,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
R143C24,143.0,24.0,41.677766444400476,41.68159801949703,1.5650247106362871,1.5725245133855215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C26,143.0,26.0,41.677766444400476,41.68159801949703,1.5800243161347558,1.5875241188839901,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R143C27,143.0,27.0,41.677766444400476,41.68159801949703,1.5875241188839901,1.5950239216332245,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C28,143.0,28.0,41.677766444400476,41.68159801949703,1.5950239216332245,1.6025237243824588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C30,143.0,30.0,41.677766444400476,41.68159801949703,1.6100235271316932,1.6175233298809275,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
R143C31,143.0,31.0,41.677766444400476,41.68159801949703,1.6175233298809275,1.6250231326301618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C32,143.0,32.0,41.677766444400476,41.68159801949703,1.6250231326301618,1.6325229353793962,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C33,143.0,33.0,41.677766444400476,41.68159801949703,1.6325229353793962,1.6400227381286305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C34,143.0,34.0,41.677766444400476,41.68159801949703,1.6400227381286305,1.6475225408778649,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C35,143.0,35.0,41.677766444400476,41.68159801949703,1.6475225408778649,1.6550223436270992,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R143C36,143.0,36.0,41.677766444400476,41.68159801949703,1.6550223436270992,1.6625221463763336,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0
R143C37,143.0,37.0,41.677766444400476,41.68159801949703,1.6625221463763336,1.670021949125568,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C38,143.0,38.0,41.677766444400476,41.68159801949703,1.670021949125568,1.6775217518748022,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C39,143.0,39.0,41.677766444400476,41.68159801949703,1.6775217518748022,1.6850215546240366,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0
R143C40,143.0,40.0,41.677766444400476,41.68159801949703,1.6850215546240366,1.692521357373271,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C41,143.0,41.0,41.677766444400476,41.68159801949703,1.692521357373271,1.7000211601225053,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C42,143.0,42.0,41.677766444400476,41.68159801949703,1.7000211601225053,1.7075209628717396,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C44,143.0,44.0,41.677766444400476,41.68159801949703,1.715020765620974,1.7225205683702083,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C45,143.0,45.0,41.677766444400476,41.68159801949703,1.7225205683702083,1.7300203711194426,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C46,143.0,46.0,41.677766444400476,41.68159801949703,1.7300203711194426,1.737520173868677,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
R143C47,143.0,47.0,41.677766444400476,41.68159801949703,1.737520173868677,1.7450199766179113,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R143C48,143.0,48.0,41.677766444400476,41.68159801949703,1.7450199766179113,1.7525197793671456,2.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0
R143C49,143.0,49.0,41.677766444400476,41.68159801949703,1.7525197793671456,1.76001958211638,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
R143C50,143.0,50.0,41.677766444400476,41.68159801949703,1.76001958211638,1.7675193848656143,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
R143C51,143.0,51.0,41.677766444400476,41.68159801949703,1.7675193848656143,1.7750191876148487,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
R143C52,143.0,52.0,41.677766444400476,41.68159801949703,1.7750191876148487,1.782518990364083,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C53,143.0,53.0,41.677766444400476,41.68159801949703,1.782518990364083,1.7900187931133174,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
R143C55,143.0,55.0,41.677766444400476,41.68159801949703,1.7975185958625517,1.805018398611786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R143C56,143.0,56.0,41.677766444400476,41.68159801949703,1.805018398611786,1.8125182013610204,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C57,143.0,57.0,41.677766444400476,41.68159801949703,1.8125182013610204,1.8200180041102547,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R143C58,143.0,58.0,41.677766444400476,41.68159801949703,1.8200180041102547,1.827517806859489,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C59,143.0,59.0,41.677766444400476,41.68159801949703,1.827517806859489,1.8350176096087234,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
R143C60,143.0,60.0,41.677766444400476,41.68159801949703,1.8350176096087234,1.8425174123579577,18.0,0.0,13.0,1.0,3.0,0.0,0.0,0.0
R143C61,143.0,61.0,41.677766444400476,41.68159801949703,1.8425174123579577,1.850017215107192,22.0,4.0,96.0,0.0,0.0,1.0,0.0,0.0
R143C62,143.0,62.0,41.677766444400476,41.68159801949703,1.850017215107192,1.8575170178564264,17.0,4.0,26.0,0.0,3.0,0.0,1.0,0.0
R143C63,143.0,63.0,41.677766444400476,41.68159801949703,1.8575170178564264,1.8650168206056608,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R143C64,143.0,64.0,41.677766444400476,41.68159801949703,1.8650168206056608,1.872516623354895,26.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R143C65,143.0,65.0,41.677766444400476,41.68159801949703,1.872516623354895,1.8800164261041294,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C66,143.0,66.0,41.677766444400476,41.68159801949703,1.8800164261041294,1.8875162288533638,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R143C67,143.0,67.0,41.677766444400476,41.68159801949703,1.8875162288533638,1.8950160316025981,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
R143C68,143.0,68.0,41.677766444400476,41.68159801949703,1.8950160316025981,1.9025158343518325,1.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0
R143C69,143.0,69.0,41.677766444400476,41.68159801949703,1.9025158343518325,1.9100156371010668,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R143C70,143.0,70.0,41.677766444400476,41.68159801949703,1.9100156371010668,1.9175154398503012,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C71,143.0,71.0,41.677766444400476,41.68159801949703,1.9175154398503012,1.9250152425995355,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R143C72,143.0,72.0,41.677766444400476,41.68159801949703,1.9250152425995355,1.9325150453487698,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C73,143.0,73.0,41.677766444400476,41.68159801949703,1.9325150453487698,1.9400148480980042,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C74,143.0,74.0,41.677766444400476,41.68159801949703,1.9400148480980042,1.9475146508472385,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C75,143.0,75.0,41.677766444400476,41.68159801949703,1.9475146508472385,1.9550144535964729,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R143C76,143.0,76.0,41.677766444400476,41.68159801949703,1.9550144535964729,1.9625142563457072,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R143C77,143.0,77.0,41.677766444400476,41.68159801949703,1.9625142563457072,1.9700140590949415,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R143C78,143.0,78.0,41.677766444400476,41.68159801949703,1.9700140590949415,1.9775138618441759,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R143C79,143.0,79.0,41.677766444400476,41.68159801949703,1.9775138618441759,1.9850136645934102,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R143C80,143.0,80.0,41.677766444400476,41.68159801949703,1.9850136645934102,1.9925134673426446,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R143C81,143.0,81.0,41.677766444400476,41.68159801949703,1.9925134673426446,2.000013270091879,12.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
R143C82,143.0,82.0,41.677766444400476,41.68159801949703,2.000013270091879,2.0075130728411135,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
R143C83,143.0,83.0,41.677766444400476,41.68159801949703,2.0075130728411135,2.015012875590348,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R143C84,143.0,84.0,41.677766444400476,41.68159801949703,2.015012875590348,2.022512678339582,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
R143C85,143.0,85.0,41.677766444400476,41.68159801949703,2.022512678339582,2.0300124810888165,11.0,4.0,15.0,0.0,4.0,0.0,0.0,0.0
R143C86,143.0,86.0,41.677766444400476,41.68159801949703,2.0300124810888165,2.037512283838051,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R143C87,143.0,87.0,41.677766444400476,41.68159801949703,2.037512283838051,2.045012086587285,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
R143C88,143.0,88.0,41.677766444400476,41.68159801949703,2.045012086587285,2.0525118893365195,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
R143C89,143.0,89.0,41.677766444400476,41.68159801949703,2.0525118893365195,2.060011692085754,5.0,1.0,83.0,0.0,4.0,2.0,2.0,0.0
R143C90,143.0,90.0,41.677766444400476,41.68159801949703,2.060011692085754,2.067511494834988,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
