,geometry,cluster
R108C19,"POLYGON ((11.635000437 45.54000038857413, 11.6275004405 45.54000038857413, 11.6275004405 45.535000419683335, 11.635000437 45.535000419683335, 11.635000437 45.54000038857413))",12
R108C45,"POLYGON ((11.830000346 45.54000038857413, 11.8225003495 45.54000038857413, 11.8225003495 45.535000419683335, 11.830000346 45.535000419683335, 11.830000346 45.54000038857413))",16
R108C58,"POLYGON ((11.9275003005 45.54000038857413, 11.920000304 45.54000038857413, 11.920000304 45.535000419683335, 11.9275003005 45.535000419683335, 11.9275003005 45.54000038857413))",16
R108C60,"POLYGON ((11.9425002935 45.54000038857413, 11.935000297 45.54000038857413, 11.935000297 45.535000419683335, 11.9425002935 45.535000419683335, 11.9425002935 45.54000038857413))",16
R108C64,"POLYGON ((11.9725002795 45.54000038857413, 11.965000283 45.54000038857413, 11.965000283 45.535000419683335, 11.9725002795 45.535000419683335, 11.9725002795 45.54000038857413))",16
R108C71,"POLYGON ((12.025000255 45.54000038857413, 12.0175002585 45.54000038857413, 12.0175002585 45.535000419683335, 12.025000255 45.535000419683335, 12.025000255 45.54000038857413))",8
R108C102,"POLYGON ((12.2575001465 45.54000038857413, 12.25000015 45.54000038857413, 12.25000015 45.535000419683335, 12.2575001465 45.535000419683335, 12.2575001465 45.54000038857413))",14
R108C115,"POLYGON ((12.355000101 45.54000038857413, 12.3475001045 45.54000038857413, 12.3475001045 45.535000419683335, 12.355000101 45.535000419683335, 12.355000101 45.54000038857413))",14
R108C151,"POLYGON ((12.624999975 45.54000038857413, 12.6174999785 45.54000038857413, 12.6174999785 45.535000419683335, 12.624999975 45.535000419683335, 12.624999975 45.54000038857413))",2
R108C152,"POLYGON ((12.6324999715 45.54000038857413, 12.624999975 45.54000038857413, 12.624999975 45.535000419683335, 12.6324999715 45.535000419683335, 12.6324999715 45.54000038857413))",2
R108C153,"POLYGON ((12.639999968 45.54000038857413, 12.6324999715 45.54000038857413, 12.6324999715 45.535000419683335, 12.639999968 45.535000419683335, 12.639999968 45.54000038857413))",2
R108C154,"POLYGON ((12.6474999645 45.54000038857413, 12.639999968 45.54000038857413, 12.639999968 45.535000419683335, 12.6474999645 45.535000419683335, 12.6474999645 45.54000038857413))",2
R108C164,"POLYGON ((12.7224999295 45.54000038857413, 12.714999933 45.54000038857413, 12.714999933 45.535000419683335, 12.7224999295 45.535000419683335, 12.7224999295 45.54000038857413))",2
R109C4,"POLYGON ((11.5225004895 45.54500035746492, 11.515000493 45.54500035746492, 11.515000493 45.54000038857413, 11.5225004895 45.54000038857413, 11.5225004895 45.54500035746492))",12
R109C5,"POLYGON ((11.530000486 45.54500035746492, 11.5225004895 45.54500035746492, 11.5225004895 45.54000038857413, 11.530000486 45.54000038857413, 11.530000486 45.54500035746492))",12
R109C6,"POLYGON ((11.5375004825 45.54500035746492, 11.530000486 45.54500035746492, 11.530000486 45.54000038857413, 11.5375004825 45.54000038857413, 11.5375004825 45.54500035746492))",12
R109C7,"POLYGON ((11.545000479 45.54500035746492, 11.5375004825 45.54500035746492, 11.5375004825 45.54000038857413, 11.545000479 45.54000038857413, 11.545000479 45.54500035746492))",12
R109C8,"POLYGON ((11.5525004755 45.54500035746492, 11.545000479 45.54500035746492, 11.545000479 45.54000038857413, 11.5525004755 45.54000038857413, 11.5525004755 45.54500035746492))",12
R109C9,"POLYGON ((11.560000472 45.54500035746492, 11.5525004755 45.54500035746492, 11.5525004755 45.54000038857413, 11.560000472 45.54000038857413, 11.560000472 45.54500035746492))",12
R109C10,"POLYGON ((11.5675004685 45.54500035746492, 11.560000472 45.54500035746492, 11.560000472 45.54000038857413, 11.5675004685 45.54000038857413, 11.5675004685 45.54500035746492))",12
R109C11,"POLYGON ((11.575000465 45.54500035746492, 11.5675004685 45.54500035746492, 11.5675004685 45.54000038857413, 11.575000465 45.54000038857413, 11.575000465 45.54500035746492))",12
R109C12,"POLYGON ((11.5825004615 45.54500035746492, 11.575000465 45.54500035746492, 11.575000465 45.54000038857413, 11.5825004615 45.54000038857413, 11.5825004615 45.54500035746492))",12
R109C13,"POLYGON ((11.590000458 45.54500035746492, 11.5825004615 45.54500035746492, 11.5825004615 45.54000038857413, 11.590000458 45.54000038857413, 11.590000458 45.54500035746492))",12
R109C14,"POLYGON ((11.5975004545 45.54500035746492, 11.590000458 45.54500035746492, 11.590000458 45.54000038857413, 11.5975004545 45.54000038857413, 11.5975004545 45.54500035746492))",12
R109C15,"POLYGON ((11.605000451 45.54500035746492, 11.5975004545 45.54500035746492, 11.5975004545 45.54000038857413, 11.605000451 45.54000038857413, 11.605000451 45.54500035746492))",12
R109C17,"POLYGON ((11.620000444 45.54500035746492, 11.6125004475 45.54500035746492, 11.6125004475 45.54000038857413, 11.620000444 45.54000038857413, 11.620000444 45.54500035746492))",12
R109C18,"POLYGON ((11.6275004405 45.54500035746492, 11.620000444 45.54500035746492, 11.620000444 45.54000038857413, 11.6275004405 45.54000038857413, 11.6275004405 45.54500035746492))",12
R109C39,"POLYGON ((11.785000367 45.54500035746492, 11.7775003705 45.54500035746492, 11.7775003705 45.54000038857413, 11.785000367 45.54000038857413, 11.785000367 45.54500035746492))",16
R109C40,"POLYGON ((11.7925003635 45.54500035746492, 11.785000367 45.54500035746492, 11.785000367 45.54000038857413, 11.7925003635 45.54000038857413, 11.7925003635 45.54500035746492))",16
R109C51,"POLYGON ((11.875000325 45.54500035746492, 11.8675003285 45.54500035746492, 11.8675003285 45.54000038857413, 11.875000325 45.54000038857413, 11.875000325 45.54500035746492))",16
R109C52,"POLYGON ((11.8825003215 45.54500035746492, 11.875000325 45.54500035746492, 11.875000325 45.54000038857413, 11.8825003215 45.54000038857413, 11.8825003215 45.54500035746492))",16
R109C56,"POLYGON ((11.9125003075 45.54500035746492, 11.905000311 45.54500035746492, 11.905000311 45.54000038857413, 11.9125003075 45.54000038857413, 11.9125003075 45.54500035746492))",16
R109C85,"POLYGON ((12.130000206 45.54500035746492, 12.1225002095 45.54500035746492, 12.1225002095 45.54000038857413, 12.130000206 45.54000038857413, 12.130000206 45.54500035746492))",8
R109C89,"POLYGON ((12.160000192 45.54500035746492, 12.1525001955 45.54500035746492, 12.1525001955 45.54000038857413, 12.160000192 45.54000038857413, 12.160000192 45.54500035746492))",8
R109C90,"POLYGON ((12.1675001885 45.54500035746492, 12.160000192 45.54500035746492, 12.160000192 45.54000038857413, 12.1675001885 45.54000038857413, 12.1675001885 45.54500035746492))",8
R109C91,"POLYGON ((12.175000185 45.54500035746492, 12.1675001885 45.54500035746492, 12.1675001885 45.54000038857413, 12.175000185 45.54000038857413, 12.175000185 45.54500035746492))",8
R109C151,"POLYGON ((12.624999975 45.54500035746492, 12.6174999785 45.54500035746492, 12.6174999785 45.54000038857413, 12.624999975 45.54000038857413, 12.624999975 45.54500035746492))",2
R109C152,"POLYGON ((12.6324999715 45.54500035746492, 12.624999975 45.54500035746492, 12.624999975 45.54000038857413, 12.6324999715 45.54000038857413, 12.6324999715 45.54500035746492))",2
R109C153,"POLYGON ((12.639999968 45.54500035746492, 12.6324999715 45.54500035746492, 12.6324999715 45.54000038857413, 12.639999968 45.54000038857413, 12.639999968 45.54500035746492))",2
R109C155,"POLYGON ((12.654999961 45.54500035746492, 12.6474999645 45.54500035746492, 12.6474999645 45.54000038857413, 12.654999961 45.54000038857413, 12.654999961 45.54500035746492))",2
R109C169,"POLYGON ((12.759999912 45.54500035746492, 12.7524999155 45.54500035746492, 12.7524999155 45.54000038857413, 12.759999912 45.54000038857413, 12.759999912 45.54500035746492))",2
R109C170,"POLYGON ((12.7674999085 45.54500035746492, 12.759999912 45.54500035746492, 12.759999912 45.54000038857413, 12.7674999085 45.54000038857413, 12.7674999085 45.54500035746492))",2
R110C3,"POLYGON ((11.515000493 45.550000326355715, 11.5075004965 45.550000326355715, 11.5075004965 45.54500035746492, 11.515000493 45.54500035746492, 11.515000493 45.550000326355715))",12
R110C5,"POLYGON ((11.530000486 45.550000326355715, 11.5225004895 45.550000326355715, 11.5225004895 45.54500035746492, 11.530000486 45.54500035746492, 11.530000486 45.550000326355715))",12
R110C6,"POLYGON ((11.5375004825 45.550000326355715, 11.530000486 45.550000326355715, 11.530000486 45.54500035746492, 11.5375004825 45.54500035746492, 11.5375004825 45.550000326355715))",12
R110C7,"POLYGON ((11.545000479 45.550000326355715, 11.5375004825 45.550000326355715, 11.5375004825 45.54500035746492, 11.545000479 45.54500035746492, 11.545000479 45.550000326355715))",12
R110C8,"POLYGON ((11.5525004755 45.550000326355715, 11.545000479 45.550000326355715, 11.545000479 45.54500035746492, 11.5525004755 45.54500035746492, 11.5525004755 45.550000326355715))",12
R110C9,"POLYGON ((11.560000472 45.550000326355715, 11.5525004755 45.550000326355715, 11.5525004755 45.54500035746492, 11.560000472 45.54500035746492, 11.560000472 45.550000326355715))",12
R110C10,"POLYGON ((11.5675004685 45.550000326355715, 11.560000472 45.550000326355715, 11.560000472 45.54500035746492, 11.5675004685 45.54500035746492, 11.5675004685 45.550000326355715))",12
R110C11,"POLYGON ((11.575000465 45.550000326355715, 11.5675004685 45.550000326355715, 11.5675004685 45.54500035746492, 11.575000465 45.54500035746492, 11.575000465 45.550000326355715))",12
R110C12,"POLYGON ((11.5825004615 45.550000326355715, 11.575000465 45.550000326355715, 11.575000465 45.54500035746492, 11.5825004615 45.54500035746492, 11.5825004615 45.550000326355715))",12
R110C13,"POLYGON ((11.590000458 45.550000326355715, 11.5825004615 45.550000326355715, 11.5825004615 45.54500035746492, 11.590000458 45.54500035746492, 11.590000458 45.550000326355715))",12
R110C17,"POLYGON ((11.620000444 45.550000326355715, 11.6125004475 45.550000326355715, 11.6125004475 45.54500035746492, 11.620000444 45.54500035746492, 11.620000444 45.550000326355715))",12
R110C24,"POLYGON ((11.6725004195 45.550000326355715, 11.665000423 45.550000326355715, 11.665000423 45.54500035746492, 11.6725004195 45.54500035746492, 11.6725004195 45.550000326355715))",12
R110C43,"POLYGON ((11.815000353 45.550000326355715, 11.8075003565 45.550000326355715, 11.8075003565 45.54500035746492, 11.815000353 45.54500035746492, 11.815000353 45.550000326355715))",16
R110C47,"POLYGON ((11.845000339 45.550000326355715, 11.8375003425 45.550000326355715, 11.8375003425 45.54500035746492, 11.845000339 45.54500035746492, 11.845000339 45.550000326355715))",16
R110C50,"POLYGON ((11.8675003285 45.550000326355715, 11.860000332 45.550000326355715, 11.860000332 45.54500035746492, 11.8675003285 45.54500035746492, 11.8675003285 45.550000326355715))",16
R110C51,"POLYGON ((11.875000325 45.550000326355715, 11.8675003285 45.550000326355715, 11.8675003285 45.54500035746492, 11.875000325 45.54500035746492, 11.875000325 45.550000326355715))",16
R110C52,"POLYGON ((11.8825003215 45.550000326355715, 11.875000325 45.550000326355715, 11.875000325 45.54500035746492, 11.8825003215 45.54500035746492, 11.8825003215 45.550000326355715))",16
R110C77,"POLYGON ((12.070000234 45.550000326355715, 12.0625002375 45.550000326355715, 12.0625002375 45.54500035746492, 12.070000234 45.54500035746492, 12.070000234 45.550000326355715))",8
R110C78,"POLYGON ((12.0775002305 45.550000326355715, 12.070000234 45.550000326355715, 12.070000234 45.54500035746492, 12.0775002305 45.54500035746492, 12.0775002305 45.550000326355715))",8
R110C89,"POLYGON ((12.160000192 45.550000326355715, 12.1525001955 45.550000326355715, 12.1525001955 45.54500035746492, 12.160000192 45.54500035746492, 12.160000192 45.550000326355715))",8
R110C90,"POLYGON ((12.1675001885 45.550000326355715, 12.160000192 45.550000326355715, 12.160000192 45.54500035746492, 12.1675001885 45.54500035746492, 12.1675001885 45.550000326355715))",8
R110C121,"POLYGON ((12.40000008 45.550000326355715, 12.3925000835 45.550000326355715, 12.3925000835 45.54500035746492, 12.40000008 45.54500035746492, 12.40000008 45.550000326355715))",14
R110C166,"POLYGON ((12.7374999225 45.550000326355715, 12.729999926 45.550000326355715, 12.729999926 45.54500035746492, 12.7374999225 45.54500035746492, 12.7374999225 45.550000326355715))",2
R110C167,"POLYGON ((12.744999919 45.550000326355715, 12.7374999225 45.550000326355715, 12.7374999225 45.54500035746492, 12.744999919 45.54500035746492, 12.744999919 45.550000326355715))",2
R110C168,"POLYGON ((12.7524999155 45.550000326355715, 12.744999919 45.550000326355715, 12.744999919 45.54500035746492, 12.7524999155 45.54500035746492, 12.7524999155 45.550000326355715))",2
R110C169,"POLYGON ((12.759999912 45.550000326355715, 12.7524999155 45.550000326355715, 12.7524999155 45.54500035746492, 12.759999912 45.54500035746492, 12.759999912 45.550000326355715))",2
R110C170,"POLYGON ((12.7674999085 45.550000326355715, 12.759999912 45.550000326355715, 12.759999912 45.54500035746492, 12.7674999085 45.54500035746492, 12.7674999085 45.550000326355715))",2
R110C171,"POLYGON ((12.774999905 45.550000326355715, 12.7674999085 45.550000326355715, 12.7674999085 45.54500035746492, 12.774999905 45.54500035746492, 12.774999905 45.550000326355715))",2
R111C6,"POLYGON ((11.5375004825 45.55500029524651, 11.530000486 45.55500029524651, 11.530000486 45.550000326355715, 11.5375004825 45.550000326355715, 11.5375004825 45.55500029524651))",12
R111C7,"POLYGON ((11.545000479 45.55500029524651, 11.5375004825 45.55500029524651, 11.5375004825 45.550000326355715, 11.545000479 45.550000326355715, 11.545000479 45.55500029524651))",12
R111C8,"POLYGON ((11.5525004755 45.55500029524651, 11.545000479 45.55500029524651, 11.545000479 45.550000326355715, 11.5525004755 45.550000326355715, 11.5525004755 45.55500029524651))",12
R111C9,"POLYGON ((11.560000472 45.55500029524651, 11.5525004755 45.55500029524651, 11.5525004755 45.550000326355715, 11.560000472 45.550000326355715, 11.560000472 45.55500029524651))",12
R111C11,"POLYGON ((11.575000465 45.55500029524651, 11.5675004685 45.55500029524651, 11.5675004685 45.550000326355715, 11.575000465 45.550000326355715, 11.575000465 45.55500029524651))",12
R111C12,"POLYGON ((11.5825004615 45.55500029524651, 11.575000465 45.55500029524651, 11.575000465 45.550000326355715, 11.5825004615 45.550000326355715, 11.5825004615 45.55500029524651))",12
R111C50,"POLYGON ((11.8675003285 45.55500029524651, 11.860000332 45.55500029524651, 11.860000332 45.550000326355715, 11.8675003285 45.550000326355715, 11.8675003285 45.55500029524651))",16
R111C59,"POLYGON ((11.935000297 45.55500029524651, 11.9275003005 45.55500029524651, 11.9275003005 45.550000326355715, 11.935000297 45.550000326355715, 11.935000297 45.55500029524651))",16
R111C72,"POLYGON ((12.0325002515 45.55500029524651, 12.025000255 45.55500029524651, 12.025000255 45.550000326355715, 12.0325002515 45.550000326355715, 12.0325002515 45.55500029524651))",8
R111C77,"POLYGON ((12.070000234 45.55500029524651, 12.0625002375 45.55500029524651, 12.0625002375 45.550000326355715, 12.070000234 45.550000326355715, 12.070000234 45.55500029524651))",8
R111C78,"POLYGON ((12.0775002305 45.55500029524651, 12.070000234 45.55500029524651, 12.070000234 45.550000326355715, 12.0775002305 45.550000326355715, 12.0775002305 45.55500029524651))",8
R111C104,"POLYGON ((12.2725001395 45.55500029524651, 12.265000143 45.55500029524651, 12.265000143 45.550000326355715, 12.2725001395 45.550000326355715, 12.2725001395 45.55500029524651))",14
R111C107,"POLYGON ((12.295000129 45.55500029524651, 12.2875001325 45.55500029524651, 12.2875001325 45.550000326355715, 12.295000129 45.550000326355715, 12.295000129 45.55500029524651))",14
R111C108,"POLYGON ((12.3025001255 45.55500029524651, 12.295000129 45.55500029524651, 12.295000129 45.550000326355715, 12.3025001255 45.550000326355715, 12.3025001255 45.55500029524651))",14
R111C109,"POLYGON ((12.310000122 45.55500029524651, 12.3025001255 45.55500029524651, 12.3025001255 45.550000326355715, 12.310000122 45.550000326355715, 12.310000122 45.55500029524651))",14
R111C170,"POLYGON ((12.7674999085 45.55500029524651, 12.759999912 45.55500029524651, 12.759999912 45.550000326355715, 12.7674999085 45.550000326355715, 12.7674999085 45.55500029524651))",2
R111C171,"POLYGON ((12.774999905 45.55500029524651, 12.7674999085 45.55500029524651, 12.7674999085 45.550000326355715, 12.774999905 45.550000326355715, 12.774999905 45.55500029524651))",2
R112C4,"POLYGON ((11.5225004895 45.5600002641373, 11.515000493 45.5600002641373, 11.515000493 45.55500029524651, 11.5225004895 45.55500029524651, 11.5225004895 45.5600002641373))",12
R112C6,"POLYGON ((11.5375004825 45.5600002641373, 11.530000486 45.5600002641373, 11.530000486 45.55500029524651, 11.5375004825 45.55500029524651, 11.5375004825 45.5600002641373))",12
R112C7,"POLYGON ((11.545000479 45.5600002641373, 11.5375004825 45.5600002641373, 11.5375004825 45.55500029524651, 11.545000479 45.55500029524651, 11.545000479 45.5600002641373))",12
