,geometry,cluster
R93C149,"POLYGON ((5.1422413531326505 52.46498819557266, 5.135361410700514 52.46498819557266, 5.135361410700514 52.45998832402228, 5.1422413531326505 52.45998832402228, 5.1422413531326505 52.46498819557266))",16
R94C67,"POLYGON ((4.578086073697465 52.46998806712304, 4.5712061312653285 52.46998806712304, 4.5712061312653285 52.46498819557266, 4.578086073697465 52.46498819557266, 4.578086073697465 52.46998806712304))",12
R94C83,"POLYGON ((4.6881651526116475 52.46998806712304, 4.681285210179511 52.46998806712304, 4.681285210179511 52.46498819557266, 4.6881651526116475 52.46498819557266, 4.6881651526116475 52.46998806712304))",12
R94C100,"POLYGON ((4.805124173957966 52.46998806712304, 4.79824423152583 52.46998806712304, 4.79824423152583 52.46498819557266, 4.805124173957966 52.46498819557266, 4.805124173957966 52.46998806712304))",17
R94C101,"POLYGON ((4.812004116390103 52.46998806712304, 4.805124173957966 52.46998806712304, 4.805124173957966 52.46498819557266, 4.812004116390103 52.46498819557266, 4.812004116390103 52.46998806712304))",17
R94C105,"POLYGON ((4.8395238861186485 52.46998806712304, 4.832643943686512 52.46998806712304, 4.832643943686512 52.46498819557266, 4.8395238861186485 52.46498819557266, 4.8395238861186485 52.46998806712304))",17
R94C106,"POLYGON ((4.846403828550785 52.46998806712304, 4.8395238861186485 52.46998806712304, 4.8395238861186485 52.46498819557266, 4.846403828550785 52.46498819557266, 4.846403828550785 52.46998806712304))",17
R94C177,"POLYGON ((5.33487974123247 52.46998806712304, 5.327999798800334 52.46998806712304, 5.327999798800334 52.46498819557266, 5.33487974123247 52.46498819557266, 5.33487974123247 52.46998806712304))",18
R95C83,"POLYGON ((4.6881651526116475 52.47498793867342, 4.681285210179511 52.47498793867342, 4.681285210179511 52.46998806712304, 4.6881651526116475 52.46998806712304, 4.6881651526116475 52.47498793867342))",12
R95C99,"POLYGON ((4.79824423152583 52.47498793867342, 4.791364289093694 52.47498793867342, 4.791364289093694 52.46998806712304, 4.79824423152583 52.46998806712304, 4.79824423152583 52.47498793867342))",17
R95C102,"POLYGON ((4.818884058822239 52.47498793867342, 4.812004116390103 52.47498793867342, 4.812004116390103 52.46998806712304, 4.818884058822239 52.46998806712304, 4.818884058822239 52.47498793867342))",17
R96C70,"POLYGON ((4.598725900993874 52.479987810223804, 4.591845958561738 52.479987810223804, 4.591845958561738 52.47498793867342, 4.598725900993874 52.47498793867342, 4.598725900993874 52.479987810223804))",12
R96C78,"POLYGON ((4.653765440450965 52.479987810223804, 4.646885498018829 52.479987810223804, 4.646885498018829 52.47498793867342, 4.653765440450965 52.47498793867342, 4.653765440450965 52.479987810223804))",12
R96C79,"POLYGON ((4.660645382883102 52.479987810223804, 4.653765440450965 52.479987810223804, 4.653765440450965 52.47498793867342, 4.660645382883102 52.47498793867342, 4.660645382883102 52.479987810223804))",12
R96C102,"POLYGON ((4.818884058822239 52.479987810223804, 4.812004116390103 52.479987810223804, 4.812004116390103 52.47498793867342, 4.818884058822239 52.47498793867342, 4.818884058822239 52.479987810223804))",17
R97C77,"POLYGON ((4.646885498018829 52.484987681774186, 4.640005555586693 52.484987681774186, 4.640005555586693 52.479987810223804, 4.646885498018829 52.479987810223804, 4.646885498018829 52.484987681774186))",12
R97C78,"POLYGON ((4.653765440450965 52.484987681774186, 4.646885498018829 52.484987681774186, 4.646885498018829 52.479987810223804, 4.653765440450965 52.479987810223804, 4.653765440450965 52.484987681774186))",12
R97C79,"POLYGON ((4.660645382883102 52.484987681774186, 4.653765440450965 52.484987681774186, 4.653765440450965 52.479987810223804, 4.660645382883102 52.479987810223804, 4.660645382883102 52.484987681774186))",12
R97C83,"POLYGON ((4.6881651526116475 52.484987681774186, 4.681285210179511 52.484987681774186, 4.681285210179511 52.479987810223804, 4.6881651526116475 52.479987810223804, 4.6881651526116475 52.484987681774186))",12
R97C84,"POLYGON ((4.695045095043784 52.484987681774186, 4.6881651526116475 52.484987681774186, 4.6881651526116475 52.479987810223804, 4.695045095043784 52.479987810223804, 4.695045095043784 52.484987681774186))",12
R97C94,"POLYGON ((4.763844519365148 52.484987681774186, 4.756964576933012 52.484987681774186, 4.756964576933012 52.479987810223804, 4.763844519365148 52.479987810223804, 4.763844519365148 52.484987681774186))",12
R98C69,"POLYGON ((4.591845958561738 52.48998755332457, 4.584966016129601 52.48998755332457, 4.584966016129601 52.484987681774186, 4.591845958561738 52.484987681774186, 4.591845958561738 52.48998755332457))",12
R98C78,"POLYGON ((4.653765440450965 52.48998755332457, 4.646885498018829 52.48998755332457, 4.646885498018829 52.484987681774186, 4.653765440450965 52.484987681774186, 4.653765440450965 52.48998755332457))",12
R98C80,"POLYGON ((4.667525325315238 52.48998755332457, 4.660645382883102 52.48998755332457, 4.660645382883102 52.484987681774186, 4.667525325315238 52.484987681774186, 4.667525325315238 52.48998755332457))",12
R98C83,"POLYGON ((4.6881651526116475 52.48998755332457, 4.681285210179511 52.48998755332457, 4.681285210179511 52.484987681774186, 4.6881651526116475 52.484987681774186, 4.6881651526116475 52.48998755332457))",12
R98C84,"POLYGON ((4.695045095043784 52.48998755332457, 4.6881651526116475 52.48998755332457, 4.6881651526116475 52.484987681774186, 4.695045095043784 52.484987681774186, 4.695045095043784 52.48998755332457))",12
R98C99,"POLYGON ((4.79824423152583 52.48998755332457, 4.791364289093694 52.48998755332457, 4.791364289093694 52.484987681774186, 4.79824423152583 52.484987681774186, 4.79824423152583 52.48998755332457))",12
R99C69,"POLYGON ((4.591845958561738 52.49498742487495, 4.584966016129601 52.49498742487495, 4.584966016129601 52.48998755332457, 4.591845958561738 52.48998755332457, 4.591845958561738 52.49498742487495))",12
R99C70,"POLYGON ((4.598725900993874 52.49498742487495, 4.591845958561738 52.49498742487495, 4.591845958561738 52.48998755332457, 4.598725900993874 52.48998755332457, 4.598725900993874 52.49498742487495))",12
R99C82,"POLYGON ((4.681285210179511 52.49498742487495, 4.674405267747375 52.49498742487495, 4.674405267747375 52.48998755332457, 4.681285210179511 52.48998755332457, 4.681285210179511 52.49498742487495))",12
R99C83,"POLYGON ((4.6881651526116475 52.49498742487495, 4.681285210179511 52.49498742487495, 4.681285210179511 52.48998755332457, 4.6881651526116475 52.48998755332457, 4.6881651526116475 52.49498742487495))",12
R99C84,"POLYGON ((4.695045095043784 52.49498742487495, 4.6881651526116475 52.49498742487495, 4.6881651526116475 52.48998755332457, 4.695045095043784 52.48998755332457, 4.695045095043784 52.49498742487495))",12
R99C85,"POLYGON ((4.70192503747592 52.49498742487495, 4.695045095043784 52.49498742487495, 4.695045095043784 52.48998755332457, 4.70192503747592 52.48998755332457, 4.70192503747592 52.49498742487495))",12
R99C93,"POLYGON ((4.756964576933012 52.49498742487495, 4.750084634500875 52.49498742487495, 4.750084634500875 52.48998755332457, 4.756964576933012 52.48998755332457, 4.756964576933012 52.49498742487495))",12
R99C98,"POLYGON ((4.791364289093694 52.49498742487495, 4.784484346661557 52.49498742487495, 4.784484346661557 52.48998755332457, 4.791364289093694 52.48998755332457, 4.791364289093694 52.49498742487495))",12
R99C139,"POLYGON ((5.073441928811286 52.49498742487495, 5.06656198637915 52.49498742487495, 5.06656198637915 52.48998755332457, 5.073441928811286 52.48998755332457, 5.073441928811286 52.49498742487495))",16
R99C140,"POLYGON ((5.080321871243423 52.49498742487495, 5.073441928811286 52.49498742487495, 5.073441928811286 52.48998755332457, 5.080321871243423 52.48998755332457, 5.080321871243423 52.49498742487495))",16
R99C200,"POLYGON ((5.493118417171607 52.49498742487495, 5.486238474739471 52.49498742487495, 5.486238474739471 52.48998755332457, 5.493118417171607 52.48998755332457, 5.493118417171607 52.49498742487495))",18
R100C69,"POLYGON ((4.591845958561738 52.49998729642533, 4.584966016129601 52.49998729642533, 4.584966016129601 52.49498742487495, 4.591845958561738 52.49498742487495, 4.591845958561738 52.49998729642533))",12
R100C70,"POLYGON ((4.598725900993874 52.49998729642533, 4.591845958561738 52.49998729642533, 4.591845958561738 52.49498742487495, 4.598725900993874 52.49498742487495, 4.598725900993874 52.49998729642533))",12
R100C84,"POLYGON ((4.695045095043784 52.49998729642533, 4.6881651526116475 52.49998729642533, 4.6881651526116475 52.49498742487495, 4.695045095043784 52.49498742487495, 4.695045095043784 52.49998729642533))",12
R100C85,"POLYGON ((4.70192503747592 52.49998729642533, 4.695045095043784 52.49998729642533, 4.695045095043784 52.49498742487495, 4.70192503747592 52.49498742487495, 4.70192503747592 52.49998729642533))",12
R100C93,"POLYGON ((4.756964576933012 52.49998729642533, 4.750084634500875 52.49998729642533, 4.750084634500875 52.49498742487495, 4.756964576933012 52.49498742487495, 4.756964576933012 52.49998729642533))",12
R100C95,"POLYGON ((4.770724461797284 52.49998729642533, 4.763844519365148 52.49998729642533, 4.763844519365148 52.49498742487495, 4.770724461797284 52.49498742487495, 4.770724461797284 52.49998729642533))",12
R100C102,"POLYGON ((4.818884058822239 52.49998729642533, 4.812004116390103 52.49998729642533, 4.812004116390103 52.49498742487495, 4.818884058822239 52.49498742487495, 4.818884058822239 52.49998729642533))",17
R100C119,"POLYGON ((4.935843080168558 52.49998729642533, 4.928963137736422 52.49998729642533, 4.928963137736422 52.49498742487495, 4.935843080168558 52.49498742487495, 4.935843080168558 52.49998729642533))",16
R100C140,"POLYGON ((5.080321871243423 52.49998729642533, 5.073441928811286 52.49998729642533, 5.073441928811286 52.49498742487495, 5.080321871243423 52.49498742487495, 5.080321871243423 52.49998729642533))",16
R101C94,"POLYGON ((4.763844519365148 52.50498716797571, 4.756964576933012 52.50498716797571, 4.756964576933012 52.49998729642533, 4.763844519365148 52.49998729642533, 4.763844519365148 52.50498716797571))",12
R101C95,"POLYGON ((4.770724461797284 52.50498716797571, 4.763844519365148 52.50498716797571, 4.763844519365148 52.49998729642533, 4.770724461797284 52.49998729642533, 4.770724461797284 52.50498716797571))",12
R101C122,"POLYGON ((4.9564829074649674 52.50498716797571, 4.949602965032831 52.50498716797571, 4.949602965032831 52.49998729642533, 4.9564829074649674 52.49998729642533, 4.9564829074649674 52.50498716797571))",16
R101C125,"POLYGON ((4.977122734761377 52.50498716797571, 4.97024279232924 52.50498716797571, 4.97024279232924 52.49998729642533, 4.977122734761377 52.49998729642533, 4.977122734761377 52.50498716797571))",16
R101C127,"POLYGON ((4.9908826196256495 52.50498716797571, 4.984002677193513 52.50498716797571, 4.984002677193513 52.49998729642533, 4.9908826196256495 52.49998729642533, 4.9908826196256495 52.50498716797571))",16
R101C137,"POLYGON ((5.059682043947014 52.50498716797571, 5.052802101514877 52.50498716797571, 5.052802101514877 52.49998729642533, 5.059682043947014 52.49998729642533, 5.059682043947014 52.50498716797571))",16
R101C189,"POLYGON ((5.417439050418107 52.50498716797571, 5.4105591079859705 52.50498716797571, 5.4105591079859705 52.49998729642533, 5.417439050418107 52.49998729642533, 5.417439050418107 52.50498716797571))",18
R101C190,"POLYGON ((5.424318992850243 52.50498716797571, 5.417439050418107 52.50498716797571, 5.417439050418107 52.49998729642533, 5.424318992850243 52.49998729642533, 5.424318992850243 52.50498716797571))",18
R101C196,"POLYGON ((5.465598647443062 52.50498716797571, 5.458718705010925 52.50498716797571, 5.458718705010925 52.49998729642533, 5.465598647443062 52.49998729642533, 5.465598647443062 52.50498716797571))",18
R101C200,"POLYGON ((5.493118417171607 52.50498716797571, 5.486238474739471 52.50498716797571, 5.486238474739471 52.49998729642533, 5.493118417171607 52.49998729642533, 5.493118417171607 52.50498716797571))",18
R102C81,"POLYGON ((4.674405267747375 52.509987039526095, 4.667525325315238 52.509987039526095, 4.667525325315238 52.50498716797571, 4.674405267747375 52.50498716797571, 4.674405267747375 52.509987039526095))",12
R102C93,"POLYGON ((4.756964576933012 52.509987039526095, 4.750084634500875 52.509987039526095, 4.750084634500875 52.50498716797571, 4.756964576933012 52.50498716797571, 4.756964576933012 52.509987039526095))",12
R102C108,"POLYGON ((4.860163713415058 52.509987039526095, 4.853283770982921 52.509987039526095, 4.853283770982921 52.50498716797571, 4.860163713415058 52.50498716797571, 4.860163713415058 52.509987039526095))",16
R102C121,"POLYGON ((4.949602965032831 52.509987039526095, 4.942723022600695 52.509987039526095, 4.942723022600695 52.50498716797571, 4.949602965032831 52.50498716797571, 4.949602965032831 52.509987039526095))",16
R102C122,"POLYGON ((4.9564829074649674 52.509987039526095, 4.949602965032831 52.509987039526095, 4.949602965032831 52.50498716797571, 4.9564829074649674 52.50498716797571, 4.9564829074649674 52.509987039526095))",16
R102C124,"POLYGON ((4.97024279232924 52.509987039526095, 4.963362849897104 52.509987039526095, 4.963362849897104 52.50498716797571, 4.97024279232924 52.50498716797571, 4.97024279232924 52.509987039526095))",16
R102C125,"POLYGON ((4.977122734761377 52.509987039526095, 4.97024279232924 52.509987039526095, 4.97024279232924 52.50498716797571, 4.977122734761377 52.50498716797571, 4.977122734761377 52.509987039526095))",16
R102C198,"POLYGON ((5.479358532307335 52.509987039526095, 5.472478589875198 52.509987039526095, 5.472478589875198 52.50498716797571, 5.479358532307335 52.50498716797571, 5.479358532307335 52.509987039526095))",18
R103C80,"POLYGON ((4.667525325315238 52.51498691107648, 4.660645382883102 52.51498691107648, 4.660645382883102 52.509987039526095, 4.667525325315238 52.509987039526095, 4.667525325315238 52.51498691107648))",12
R103C81,"POLYGON ((4.674405267747375 52.51498691107648, 4.667525325315238 52.51498691107648, 4.667525325315238 52.509987039526095, 4.674405267747375 52.509987039526095, 4.674405267747375 52.51498691107648))",12
R103C92,"POLYGON ((4.750084634500875 52.51498691107648, 4.743204692068739 52.51498691107648, 4.743204692068739 52.509987039526095, 4.750084634500875 52.509987039526095, 4.750084634500875 52.51498691107648))",12
R103C122,"POLYGON ((4.9564829074649674 52.51498691107648, 4.949602965032831 52.51498691107648, 4.949602965032831 52.509987039526095, 4.9564829074649674 52.509987039526095, 4.9564829074649674 52.51498691107648))",16
R103C123,"POLYGON ((4.963362849897104 52.51498691107648, 4.9564829074649674 52.51498691107648, 4.9564829074649674 52.509987039526095, 4.963362849897104 52.509987039526095, 4.963362849897104 52.51498691107648))",16
R103C124,"POLYGON ((4.97024279232924 52.51498691107648, 4.963362849897104 52.51498691107648, 4.963362849897104 52.509987039526095, 4.97024279232924 52.509987039526095, 4.97024279232924 52.51498691107648))",16
R103C125,"POLYGON ((4.977122734761377 52.51498691107648, 4.97024279232924 52.51498691107648, 4.97024279232924 52.509987039526095, 4.977122734761377 52.509987039526095, 4.977122734761377 52.51498691107648))",16
R103C126,"POLYGON ((4.984002677193513 52.51498691107648, 4.977122734761377 52.51498691107648, 4.977122734761377 52.509987039526095, 4.984002677193513 52.509987039526095, 4.984002677193513 52.51498691107648))",16
R103C136,"POLYGON ((5.052802101514877 52.51498691107648, 5.045922159082741 52.51498691107648, 5.045922159082741 52.509987039526095, 5.052802101514877 52.509987039526095, 5.052802101514877 52.51498691107648))",16
R103C192,"POLYGON ((5.438078877714516 52.51498691107648, 5.43119893528238 52.51498691107648, 5.43119893528238 52.509987039526095, 5.438078877714516 52.509987039526095, 5.438078877714516 52.51498691107648))",18
R103C196,"POLYGON ((5.465598647443062 52.51498691107648, 5.458718705010925 52.51498691107648, 5.458718705010925 52.509987039526095, 5.465598647443062 52.509987039526095, 5.465598647443062 52.51498691107648))",18
R104C87,"POLYGON ((4.715684922340193 52.51998678262686, 4.708804979908057 52.51998678262686, 4.708804979908057 52.51498691107648, 4.715684922340193 52.51498691107648, 4.715684922340193 52.51998678262686))",12
R104C122,"POLYGON ((4.9564829074649674 52.51998678262686, 4.949602965032831 52.51998678262686, 4.949602965032831 52.51498691107648, 4.9564829074649674 52.51498691107648, 4.9564829074649674 52.51998678262686))",16
R104C125,"POLYGON ((4.977122734761377 52.51998678262686, 4.97024279232924 52.51998678262686, 4.97024279232924 52.51498691107648, 4.977122734761377 52.51498691107648, 4.977122734761377 52.51998678262686))",16
R104C126,"POLYGON ((4.984002677193513 52.51998678262686, 4.977122734761377 52.51998678262686, 4.977122734761377 52.51498691107648, 4.984002677193513 52.51498691107648, 4.984002677193513 52.51998678262686))",16
R104C192,"POLYGON ((5.438078877714516 52.51998678262686, 5.43119893528238 52.51998678262686, 5.43119893528238 52.51498691107648, 5.438078877714516 52.51498691107648, 5.438078877714516 52.51998678262686))",18
R104C199,"POLYGON ((5.486238474739471 52.51998678262686, 5.479358532307335 52.51998678262686, 5.479358532307335 52.51498691107648, 5.486238474739471 52.51498691107648, 5.486238474739471 52.51998678262686))",18
R104C200,"POLYGON ((5.493118417171607 52.51998678262686, 5.486238474739471 52.51998678262686, 5.486238474739471 52.51498691107648, 5.493118417171607 52.51498691107648, 5.493118417171607 52.51998678262686))",18
R105C76,"POLYGON ((4.640005555586693 52.52498665417724, 4.633125613154556 52.52498665417724, 4.633125613154556 52.51998678262686, 4.640005555586693 52.51998678262686, 4.640005555586693 52.52498665417724))",12
R105C77,"POLYGON ((4.646885498018829 52.52498665417724, 4.640005555586693 52.52498665417724, 4.640005555586693 52.51998678262686, 4.646885498018829 52.51998678262686, 4.646885498018829 52.52498665417724))",12
R105C86,"POLYGON ((4.708804979908057 52.52498665417724, 4.70192503747592 52.52498665417724, 4.70192503747592 52.51998678262686, 4.708804979908057 52.51998678262686, 4.708804979908057 52.52498665417724))",12
R105C117,"POLYGON ((4.922083195304285 52.52498665417724, 4.915203252872149 52.52498665417724, 4.915203252872149 52.51998678262686, 4.922083195304285 52.51998678262686, 4.922083195304285 52.52498665417724))",16
R105C192,"POLYGON ((5.438078877714516 52.52498665417724, 5.43119893528238 52.52498665417724, 5.43119893528238 52.51998678262686, 5.438078877714516 52.51998678262686, 5.438078877714516 52.52498665417724))",18
R105C193,"POLYGON ((5.444958820146653 52.52498665417724, 5.438078877714516 52.52498665417724, 5.438078877714516 52.51998678262686, 5.444958820146653 52.51998678262686, 5.444958820146653 52.52498665417724))",18
R105C199,"POLYGON ((5.486238474739471 52.52498665417724, 5.479358532307335 52.52498665417724, 5.479358532307335 52.51998678262686, 5.486238474739471 52.51998678262686, 5.486238474739471 52.52498665417724))",18
R106C87,"POLYGON ((4.715684922340193 52.52998652572762, 4.708804979908057 52.52998652572762, 4.708804979908057 52.52498665417724, 4.715684922340193 52.52498665417724, 4.715684922340193 52.52998652572762))",12
R106C117,"POLYGON ((4.922083195304285 52.52998652572762, 4.915203252872149 52.52998652572762, 4.915203252872149 52.52498665417724, 4.922083195304285 52.52498665417724, 4.922083195304285 52.52998652572762))",16
R106C192,"POLYGON ((5.438078877714516 52.52998652572762, 5.43119893528238 52.52998652572762, 5.43119893528238 52.52498665417724, 5.438078877714516 52.52498665417724, 5.438078877714516 52.52998652572762))",18
R107C78,"POLYGON ((4.653765440450965 52.534986397278004, 4.646885498018829 52.534986397278004, 4.646885498018829 52.52998652572762, 4.653765440450965 52.52998652572762, 4.653765440450965 52.534986397278004))",12
R108C105,"POLYGON ((4.8395238861186485 52.539986268828386, 4.832643943686512 52.539986268828386, 4.832643943686512 52.534986397278004, 4.8395238861186485 52.534986397278004, 4.8395238861186485 52.539986268828386))",16
R109C106,"POLYGON ((4.846403828550785 52.54498614037877, 4.8395238861186485 52.54498614037877, 4.8395238861186485 52.539986268828386, 4.846403828550785 52.539986268828386, 4.846403828550785 52.54498614037877))",16
R110C79,"POLYGON ((4.660645382883102 52.54998601192915, 4.653765440450965 52.54998601192915, 4.653765440450965 52.54498614037877, 4.660645382883102 52.54498614037877, 4.660645382883102 52.54998601192915))",12
R110C80,"POLYGON ((4.667525325315238 52.54998601192915, 4.660645382883102 52.54998601192915, 4.660645382883102 52.54498614037877, 4.667525325315238 52.54498614037877, 4.667525325315238 52.54998601192915))",12
R110C81,"POLYGON ((4.674405267747375 52.54998601192915, 4.667525325315238 52.54998601192915, 4.667525325315238 52.54498614037877, 4.674405267747375 52.54498614037877, 4.674405267747375 52.54998601192915))",12
R110C83,"POLYGON ((4.6881651526116475 52.54998601192915, 4.681285210179511 52.54998601192915, 4.681285210179511 52.54498614037877, 4.6881651526116475 52.54498614037877, 4.6881651526116475 52.54998601192915))",12
R110C195,"POLYGON ((5.458718705010925 52.54998601192915, 5.451838762578789 52.54998601192915, 5.451838762578789 52.54498614037877, 5.458718705010925 52.54498614037877, 5.458718705010925 52.54998601192915))",18
R112C72,"POLYGON ((4.612485785858147 52.55998575502991, 4.6056058434260105 52.55998575502991, 4.6056058434260105 52.55498588347953, 4.612485785858147 52.55498588347953, 4.612485785858147 52.55998575502991))",12
R112C76,"POLYGON ((4.640005555586693 52.55998575502991, 4.633125613154556 52.55998575502991, 4.633125613154556 52.55498588347953, 4.640005555586693 52.55498588347953, 4.640005555586693 52.55998575502991))",12
R112C82,"POLYGON ((4.681285210179511 52.55998575502991, 4.674405267747375 52.55998575502991, 4.674405267747375 52.55498588347953, 4.681285210179511 52.55498588347953, 4.681285210179511 52.55998575502991))",12
R112C83,"POLYGON ((4.6881651526116475 52.55998575502991, 4.681285210179511 52.55998575502991, 4.681285210179511 52.55498588347953, 4.6881651526116475 52.55498588347953, 4.6881651526116475 52.55998575502991))",12
R112C106,"POLYGON ((4.846403828550785 52.55998575502991, 4.8395238861186485 52.55998575502991, 4.8395238861186485 52.55498588347953, 4.846403828550785 52.55498588347953, 4.846403828550785 52.55998575502991))",9
R112C107,"POLYGON ((4.853283770982921 52.55998575502991, 4.846403828550785 52.55998575502991, 4.846403828550785 52.55498588347953, 4.853283770982921 52.55498588347953, 4.853283770982921 52.55998575502991))",9
R113C75,"POLYGON ((4.633125613154556 52.564985626580295, 4.62624567072242 52.564985626580295, 4.62624567072242 52.55998575502991, 4.633125613154556 52.55998575502991, 4.633125613154556 52.564985626580295))",12
R113C82,"POLYGON ((4.681285210179511 52.564985626580295, 4.674405267747375 52.564985626580295, 4.674405267747375 52.55998575502991, 4.681285210179511 52.55998575502991, 4.681285210179511 52.564985626580295))",12
R113C91,"POLYGON ((4.743204692068739 52.564985626580295, 4.736324749636602 52.564985626580295, 4.736324749636602 52.55998575502991, 4.743204692068739 52.55998575502991, 4.743204692068739 52.564985626580295))",9
R114C78,"POLYGON ((4.653765440450965 52.56998549813068, 4.646885498018829 52.56998549813068, 4.646885498018829 52.564985626580295, 4.653765440450965 52.564985626580295, 4.653765440450965 52.56998549813068))",12
R117C182,"POLYGON ((5.369279453393152 52.58498511278182, 5.362399510961016 52.58498511278182, 5.362399510961016 52.57998524123144, 5.369279453393152 52.57998524123144, 5.369279453393152 52.58498511278182))",18
R120C74,"POLYGON ((4.62624567072242 52.59998472743297, 4.619365728290283 52.59998472743297, 4.619365728290283 52.594984855882586, 4.62624567072242 52.594984855882586, 4.62624567072242 52.59998472743297))",12
R120C76,"POLYGON ((4.640005555586693 52.59998472743297, 4.633125613154556 52.59998472743297, 4.633125613154556 52.594984855882586, 4.640005555586693 52.594984855882586, 4.640005555586693 52.59998472743297))",12
R120C77,"POLYGON ((4.646885498018829 52.59998472743297, 4.640005555586693 52.59998472743297, 4.640005555586693 52.594984855882586, 4.646885498018829 52.594984855882586, 4.646885498018829 52.59998472743297))",12
R121C85,"POLYGON ((4.70192503747592 52.60498459898335, 4.695045095043784 52.60498459898335, 4.695045095043784 52.59998472743297, 4.70192503747592 52.59998472743297, 4.70192503747592 52.60498459898335))",9
R122C74,"POLYGON ((4.62624567072242 52.60998447053373, 4.619365728290283 52.60998447053373, 4.619365728290283 52.60498459898335, 4.62624567072242 52.60498459898335, 4.62624567072242 52.60998447053373))",12
R122C83,"POLYGON ((4.6881651526116475 52.60998447053373, 4.681285210179511 52.60998447053373, 4.681285210179511 52.60498459898335, 4.6881651526116475 52.60498459898335, 4.6881651526116475 52.60998447053373))",9
R123C74,"POLYGON ((4.62624567072242 52.614984342084114, 4.619365728290283 52.614984342084114, 4.619365728290283 52.60998447053373, 4.62624567072242 52.60998447053373, 4.62624567072242 52.614984342084114))",12
R123C91,"POLYGON ((4.743204692068739 52.614984342084114, 4.736324749636602 52.614984342084114, 4.736324749636602 52.60998447053373, 4.743204692068739 52.60998447053373, 4.743204692068739 52.614984342084114))",9
R123C103,"POLYGON ((4.825764001254376 52.614984342084114, 4.818884058822239 52.614984342084114, 4.818884058822239 52.60998447053373, 4.825764001254376 52.60998447053373, 4.825764001254376 52.614984342084114))",9
R124C74,"POLYGON ((4.62624567072242 52.619984213634496, 4.619365728290283 52.619984213634496, 4.619365728290283 52.614984342084114, 4.62624567072242 52.614984342084114, 4.62624567072242 52.619984213634496))",12
R124C76,"POLYGON ((4.640005555586693 52.619984213634496, 4.633125613154556 52.619984213634496, 4.633125613154556 52.614984342084114, 4.640005555586693 52.614984342084114, 4.640005555586693 52.619984213634496))",9
R124C87,"POLYGON ((4.715684922340193 52.619984213634496, 4.708804979908057 52.619984213634496, 4.708804979908057 52.614984342084114, 4.715684922340193 52.614984342084114, 4.715684922340193 52.619984213634496))",9
R124C92,"POLYGON ((4.750084634500875 52.619984213634496, 4.743204692068739 52.619984213634496, 4.743204692068739 52.614984342084114, 4.750084634500875 52.614984342084114, 4.750084634500875 52.619984213634496))",9
R125C74,"POLYGON ((4.62624567072242 52.62498408518488, 4.619365728290283 52.62498408518488, 4.619365728290283 52.619984213634496, 4.62624567072242 52.619984213634496, 4.62624567072242 52.62498408518488))",9
R125C91,"POLYGON ((4.743204692068739 52.62498408518488, 4.736324749636602 52.62498408518488, 4.736324749636602 52.619984213634496, 4.743204692068739 52.619984213634496, 4.743204692068739 52.62498408518488))",9
R125C92,"POLYGON ((4.750084634500875 52.62498408518488, 4.743204692068739 52.62498408518488, 4.743204692068739 52.619984213634496, 4.750084634500875 52.619984213634496, 4.750084634500875 52.62498408518488))",9
R125C93,"POLYGON ((4.756964576933012 52.62498408518488, 4.750084634500875 52.62498408518488, 4.750084634500875 52.619984213634496, 4.756964576933012 52.619984213634496, 4.756964576933012 52.62498408518488))",9
R125C94,"POLYGON ((4.763844519365148 52.62498408518488, 4.756964576933012 52.62498408518488, 4.756964576933012 52.619984213634496, 4.763844519365148 52.619984213634496, 4.763844519365148 52.62498408518488))",9
R125C131,"POLYGON ((5.018402389354195 52.62498408518488, 5.011522446922059 52.62498408518488, 5.011522446922059 52.619984213634496, 5.018402389354195 52.619984213634496, 5.018402389354195 52.62498408518488))",7
R126C74,"POLYGON ((4.62624567072242 52.62998395673526, 4.619365728290283 52.62998395673526, 4.619365728290283 52.62498408518488, 4.62624567072242 52.62498408518488, 4.62624567072242 52.62998395673526))",9
R126C89,"POLYGON ((4.729444807204466 52.62998395673526, 4.7225648647723295 52.62998395673526, 4.7225648647723295 52.62498408518488, 4.729444807204466 52.62498408518488, 4.729444807204466 52.62998395673526))",9
R126C90,"POLYGON ((4.736324749636602 52.62998395673526, 4.729444807204466 52.62998395673526, 4.729444807204466 52.62498408518488, 4.736324749636602 52.62498408518488, 4.736324749636602 52.62998395673526))",9
R126C91,"POLYGON ((4.743204692068739 52.62998395673526, 4.736324749636602 52.62998395673526, 4.736324749636602 52.62498408518488, 4.743204692068739 52.62498408518488, 4.743204692068739 52.62998395673526))",9
R126C92,"POLYGON ((4.750084634500875 52.62998395673526, 4.743204692068739 52.62998395673526, 4.743204692068739 52.62498408518488, 4.750084634500875 52.62498408518488, 4.750084634500875 52.62998395673526))",9
R126C93,"POLYGON ((4.756964576933012 52.62998395673526, 4.750084634500875 52.62998395673526, 4.750084634500875 52.62498408518488, 4.756964576933012 52.62498408518488, 4.756964576933012 52.62998395673526))",9
R126C94,"POLYGON ((4.763844519365148 52.62998395673526, 4.756964576933012 52.62998395673526, 4.756964576933012 52.62498408518488, 4.763844519365148 52.62498408518488, 4.763844519365148 52.62998395673526))",9
R126C96,"POLYGON ((4.777604404229421 52.62998395673526, 4.770724461797284 52.62998395673526, 4.770724461797284 52.62498408518488, 4.777604404229421 52.62498408518488, 4.777604404229421 52.62998395673526))",9
