,row,column,lat_min,lat_max,lon_min,lon_max,nature,entartainment,transports,art,sport,tourism,security,accessibility
R140C129,140.0,129.0,45.694999424188715,45.69999939307951,12.4525000555,12.460000052,10.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0
R140C130,140.0,130.0,45.694999424188715,45.69999939307951,12.460000052,12.4675000485,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R140C131,140.0,131.0,45.694999424188715,45.69999939307951,12.4675000485,12.475000045,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R140C132,140.0,132.0,45.694999424188715,45.69999939307951,12.475000045,12.4825000415,8.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0
R140C133,140.0,133.0,45.694999424188715,45.69999939307951,12.4825000415,12.490000038,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C134,140.0,134.0,45.694999424188715,45.69999939307951,12.490000038,12.4975000345,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C135,140.0,135.0,45.694999424188715,45.69999939307951,12.4975000345,12.505000031,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C136,140.0,136.0,45.694999424188715,45.69999939307951,12.505000031,12.5125000275,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C137,140.0,137.0,45.694999424188715,45.69999939307951,12.5125000275,12.520000024,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R140C138,140.0,138.0,45.694999424188715,45.69999939307951,12.520000024,12.5275000205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R140C139,140.0,139.0,45.694999424188715,45.69999939307951,12.5275000205,12.535000017,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
R140C140,140.0,140.0,45.694999424188715,45.69999939307951,12.535000017,12.5425000135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C142,140.0,142.0,45.694999424188715,45.69999939307951,12.55000001,12.5575000065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C143,140.0,143.0,45.694999424188715,45.69999939307951,12.5575000065,12.565000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C145,140.0,145.0,45.694999424188715,45.69999939307951,12.5724999995,12.579999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R140C147,140.0,147.0,45.694999424188715,45.69999939307951,12.5874999925,12.594999989,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R140C148,140.0,148.0,45.694999424188715,45.69999939307951,12.594999989,12.6024999855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C149,140.0,149.0,45.694999424188715,45.69999939307951,12.6024999855,12.609999982,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
R140C150,140.0,150.0,45.694999424188715,45.69999939307951,12.609999982,12.6174999785,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R140C151,140.0,151.0,45.694999424188715,45.69999939307951,12.6174999785,12.624999975,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C153,140.0,153.0,45.694999424188715,45.69999939307951,12.6324999715,12.639999968,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R140C154,140.0,154.0,45.694999424188715,45.69999939307951,12.639999968,12.6474999645,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R140C156,140.0,156.0,45.694999424188715,45.69999939307951,12.654999961,12.6624999575,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0
R140C157,140.0,157.0,45.694999424188715,45.69999939307951,12.6624999575,12.669999954,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C160,140.0,160.0,45.694999424188715,45.69999939307951,12.684999947,12.6924999435,3.0,0.0,7.0,0.0,1.0,1.0,0.0,5.0
R140C161,140.0,161.0,45.694999424188715,45.69999939307951,12.6924999435,12.69999994,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
R140C162,140.0,162.0,45.694999424188715,45.69999939307951,12.69999994,12.7074999365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C163,140.0,163.0,45.694999424188715,45.69999939307951,12.7074999365,12.714999933,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C164,140.0,164.0,45.694999424188715,45.69999939307951,12.714999933,12.7224999295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C165,140.0,165.0,45.694999424188715,45.69999939307951,12.7224999295,12.729999926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C166,140.0,166.0,45.694999424188715,45.69999939307951,12.729999926,12.7374999225,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R140C168,140.0,168.0,45.694999424188715,45.69999939307951,12.744999919,12.7524999155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C170,140.0,170.0,45.694999424188715,45.69999939307951,12.759999912,12.7674999085,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C172,140.0,172.0,45.694999424188715,45.69999939307951,12.774999905,12.7824999015,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R140C173,140.0,173.0,45.694999424188715,45.69999939307951,12.7824999015,12.789999898,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C174,140.0,174.0,45.694999424188715,45.69999939307951,12.789999898,12.7974998945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R140C176,140.0,176.0,45.694999424188715,45.69999939307951,12.804999891,12.8124998875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C179,140.0,179.0,45.694999424188715,45.69999939307951,12.8274998805,12.834999877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C181,140.0,181.0,45.694999424188715,45.69999939307951,12.8424998735,12.84999987,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R140C182,140.0,182.0,45.694999424188715,45.69999939307951,12.84999987,12.8574998665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C184,140.0,184.0,45.694999424188715,45.69999939307951,12.864999863,12.8724998595,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R140C185,140.0,185.0,45.694999424188715,45.69999939307951,12.8724998595,12.879999856,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R140C186,140.0,186.0,45.694999424188715,45.69999939307951,12.879999856,12.8874998525,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R140C187,140.0,187.0,45.694999424188715,45.69999939307951,12.8874998525,12.894999849,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R140C188,140.0,188.0,45.694999424188715,45.69999939307951,12.894999849,12.9024998455,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C189,140.0,189.0,45.694999424188715,45.69999939307951,12.9024998455,12.909999842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C190,140.0,190.0,45.694999424188715,45.69999939307951,12.909999842,12.9174998385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R140C191,140.0,191.0,45.694999424188715,45.69999939307951,12.9174998385,12.924999835,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R140C193,140.0,193.0,45.694999424188715,45.69999939307951,12.9324998315,12.939999828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R140C195,140.0,195.0,45.694999424188715,45.69999939307951,12.9474998245,12.954999821,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R140C200,140.0,200.0,45.694999424188715,45.69999939307951,12.984999807,12.9924998035,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C2,141.0,2.0,45.69999939307951,45.7049993619703,11.5000005,11.5075004965,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R141C3,141.0,3.0,45.69999939307951,45.7049993619703,11.5075004965,11.515000493,1.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0
R141C4,141.0,4.0,45.69999939307951,45.7049993619703,11.515000493,11.5225004895,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
R141C5,141.0,5.0,45.69999939307951,45.7049993619703,11.5225004895,11.530000486,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
R141C6,141.0,6.0,45.69999939307951,45.7049993619703,11.530000486,11.5375004825,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0
R141C7,141.0,7.0,45.69999939307951,45.7049993619703,11.5375004825,11.545000479,0.0,1.0,39.0,0.0,0.0,0.0,1.0,0.0
R141C8,141.0,8.0,45.69999939307951,45.7049993619703,11.545000479,11.5525004755,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
R141C9,141.0,9.0,45.69999939307951,45.7049993619703,11.5525004755,11.560000472,8.0,1.0,28.0,0.0,0.0,3.0,0.0,0.0
R141C10,141.0,10.0,45.69999939307951,45.7049993619703,11.560000472,11.5675004685,5.0,4.0,85.0,0.0,11.0,1.0,1.0,0.0
R141C11,141.0,11.0,45.69999939307951,45.7049993619703,11.5675004685,11.575000465,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0
R141C12,141.0,12.0,45.69999939307951,45.7049993619703,11.575000465,11.5825004615,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
R141C13,141.0,13.0,45.69999939307951,45.7049993619703,11.5825004615,11.590000458,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0
R141C14,141.0,14.0,45.69999939307951,45.7049993619703,11.590000458,11.5975004545,1.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0
R141C15,141.0,15.0,45.69999939307951,45.7049993619703,11.5975004545,11.605000451,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
R141C16,141.0,16.0,45.69999939307951,45.7049993619703,11.605000451,11.6125004475,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C17,141.0,17.0,45.69999939307951,45.7049993619703,11.6125004475,11.620000444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C18,141.0,18.0,45.69999939307951,45.7049993619703,11.620000444,11.6275004405,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C19,141.0,19.0,45.69999939307951,45.7049993619703,11.6275004405,11.635000437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C20,141.0,20.0,45.69999939307951,45.7049993619703,11.635000437,11.6425004335,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
R141C21,141.0,21.0,45.69999939307951,45.7049993619703,11.6425004335,11.65000043,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0
R141C22,141.0,22.0,45.69999939307951,45.7049993619703,11.65000043,11.6575004265,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
R141C23,141.0,23.0,45.69999939307951,45.7049993619703,11.6575004265,11.665000423,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C24,141.0,24.0,45.69999939307951,45.7049993619703,11.665000423,11.6725004195,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C25,141.0,25.0,45.69999939307951,45.7049993619703,11.6725004195,11.680000416,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C26,141.0,26.0,45.69999939307951,45.7049993619703,11.680000416,11.6875004125,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C27,141.0,27.0,45.69999939307951,45.7049993619703,11.6875004125,11.695000409,4.0,0.0,19.0,1.0,0.0,2.0,0.0,0.0
R141C28,141.0,28.0,45.69999939307951,45.7049993619703,11.695000409,11.7025004055,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
R141C29,141.0,29.0,45.69999939307951,45.7049993619703,11.7025004055,11.710000402,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C30,141.0,30.0,45.69999939307951,45.7049993619703,11.710000402,11.7175003985,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
R141C31,141.0,31.0,45.69999939307951,45.7049993619703,11.7175003985,11.725000395,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R141C32,141.0,32.0,45.69999939307951,45.7049993619703,11.725000395,11.7325003915,4.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0
R141C33,141.0,33.0,45.69999939307951,45.7049993619703,11.7325003915,11.740000388,6.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0
R141C34,141.0,34.0,45.69999939307951,45.7049993619703,11.740000388,11.7475003845,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C35,141.0,35.0,45.69999939307951,45.7049993619703,11.7475003845,11.755000381,9.0,0.0,24.0,4.0,2.0,0.0,0.0,0.0
R141C36,141.0,36.0,45.69999939307951,45.7049993619703,11.755000381,11.7625003775,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0
R141C37,141.0,37.0,45.69999939307951,45.7049993619703,11.7625003775,11.770000374,2.0,6.0,88.0,3.0,3.0,0.0,1.0,0.0
R141C38,141.0,38.0,45.69999939307951,45.7049993619703,11.770000374,11.7775003705,10.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0
R141C39,141.0,39.0,45.69999939307951,45.7049993619703,11.7775003705,11.785000367,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C40,141.0,40.0,45.69999939307951,45.7049993619703,11.785000367,11.7925003635,3.0,0.0,22.0,1.0,4.0,0.0,0.0,0.0
R141C41,141.0,41.0,45.69999939307951,45.7049993619703,11.7925003635,11.80000036,6.0,1.0,36.0,3.0,0.0,0.0,0.0,1.0
R141C42,141.0,42.0,45.69999939307951,45.7049993619703,11.80000036,11.8075003565,7.0,2.0,45.0,0.0,0.0,0.0,0.0,2.0
R141C43,141.0,43.0,45.69999939307951,45.7049993619703,11.8075003565,11.815000353,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0
R141C44,141.0,44.0,45.69999939307951,45.7049993619703,11.815000353,11.8225003495,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
R141C45,141.0,45.0,45.69999939307951,45.7049993619703,11.8225003495,11.830000346,5.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0
R141C46,141.0,46.0,45.69999939307951,45.7049993619703,11.830000346,11.8375003425,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R141C47,141.0,47.0,45.69999939307951,45.7049993619703,11.8375003425,11.845000339,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C48,141.0,48.0,45.69999939307951,45.7049993619703,11.845000339,11.8525003355,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C49,141.0,49.0,45.69999939307951,45.7049993619703,11.8525003355,11.860000332,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
R141C50,141.0,50.0,45.69999939307951,45.7049993619703,11.860000332,11.8675003285,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C51,141.0,51.0,45.69999939307951,45.7049993619703,11.8675003285,11.875000325,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
R141C52,141.0,52.0,45.69999939307951,45.7049993619703,11.875000325,11.8825003215,18.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
R141C53,141.0,53.0,45.69999939307951,45.7049993619703,11.8825003215,11.890000318,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R141C54,141.0,54.0,45.69999939307951,45.7049993619703,11.890000318,11.8975003145,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C55,141.0,55.0,45.69999939307951,45.7049993619703,11.8975003145,11.905000311,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C56,141.0,56.0,45.69999939307951,45.7049993619703,11.905000311,11.9125003075,11.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0
R141C57,141.0,57.0,45.69999939307951,45.7049993619703,11.9125003075,11.920000304,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C58,141.0,58.0,45.69999939307951,45.7049993619703,11.920000304,11.9275003005,10.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
R141C59,141.0,59.0,45.69999939307951,45.7049993619703,11.9275003005,11.935000297,11.0,8.0,32.0,1.0,7.0,1.0,1.0,2.0
R141C60,141.0,60.0,45.69999939307951,45.7049993619703,11.935000297,11.9425002935,8.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
R141C61,141.0,61.0,45.69999939307951,45.7049993619703,11.9425002935,11.95000029,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
R141C62,141.0,62.0,45.69999939307951,45.7049993619703,11.95000029,11.9575002865,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C63,141.0,63.0,45.69999939307951,45.7049993619703,11.9575002865,11.965000283,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
R141C64,141.0,64.0,45.69999939307951,45.7049993619703,11.965000283,11.9725002795,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R141C65,141.0,65.0,45.69999939307951,45.7049993619703,11.9725002795,11.980000276,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C66,141.0,66.0,45.69999939307951,45.7049993619703,11.980000276,11.9875002725,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C67,141.0,67.0,45.69999939307951,45.7049993619703,11.9875002725,11.995000269,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R141C68,141.0,68.0,45.69999939307951,45.7049993619703,11.995000269,12.0025002655,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C69,141.0,69.0,45.69999939307951,45.7049993619703,12.0025002655,12.010000262,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C70,141.0,70.0,45.69999939307951,45.7049993619703,12.010000262,12.0175002585,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
R141C71,141.0,71.0,45.69999939307951,45.7049993619703,12.0175002585,12.025000255,8.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0
R141C72,141.0,72.0,45.69999939307951,45.7049993619703,12.025000255,12.0325002515,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R141C73,141.0,73.0,45.69999939307951,45.7049993619703,12.0325002515,12.040000248,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C74,141.0,74.0,45.69999939307951,45.7049993619703,12.040000248,12.0475002445,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R141C75,141.0,75.0,45.69999939307951,45.7049993619703,12.0475002445,12.055000241,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C76,141.0,76.0,45.69999939307951,45.7049993619703,12.055000241,12.0625002375,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C77,141.0,77.0,45.69999939307951,45.7049993619703,12.0625002375,12.070000234,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C78,141.0,78.0,45.69999939307951,45.7049993619703,12.070000234,12.0775002305,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R141C79,141.0,79.0,45.69999939307951,45.7049993619703,12.0775002305,12.085000227,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R141C80,141.0,80.0,45.69999939307951,45.7049993619703,12.085000227,12.0925002235,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C81,141.0,81.0,45.69999939307951,45.7049993619703,12.0925002235,12.10000022,10.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0
R141C82,141.0,82.0,45.69999939307951,45.7049993619703,12.10000022,12.1075002165,11.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
R141C83,141.0,83.0,45.69999939307951,45.7049993619703,12.1075002165,12.115000213,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R141C84,141.0,84.0,45.69999939307951,45.7049993619703,12.115000213,12.1225002095,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C85,141.0,85.0,45.69999939307951,45.7049993619703,12.1225002095,12.130000206,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C86,141.0,86.0,45.69999939307951,45.7049993619703,12.130000206,12.1375002025,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C87,141.0,87.0,45.69999939307951,45.7049993619703,12.1375002025,12.145000199,7.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0
R141C88,141.0,88.0,45.69999939307951,45.7049993619703,12.145000199,12.1525001955,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C89,141.0,89.0,45.69999939307951,45.7049993619703,12.1525001955,12.160000192,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C90,141.0,90.0,45.69999939307951,45.7049993619703,12.160000192,12.1675001885,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R141C91,141.0,91.0,45.69999939307951,45.7049993619703,12.1675001885,12.175000185,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R141C92,141.0,92.0,45.69999939307951,45.7049993619703,12.175000185,12.1825001815,3.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0
R141C93,141.0,93.0,45.69999939307951,45.7049993619703,12.1825001815,12.190000178,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C94,141.0,94.0,45.69999939307951,45.7049993619703,12.190000178,12.1975001745,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C95,141.0,95.0,45.69999939307951,45.7049993619703,12.1975001745,12.205000171,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C96,141.0,96.0,45.69999939307951,45.7049993619703,12.205000171,12.2125001675,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
R141C97,141.0,97.0,45.69999939307951,45.7049993619703,12.2125001675,12.220000164,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
R141C98,141.0,98.0,45.69999939307951,45.7049993619703,12.220000164,12.2275001605,1.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0
R141C99,141.0,99.0,45.69999939307951,45.7049993619703,12.2275001605,12.235000157,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
R141C100,141.0,100.0,45.69999939307951,45.7049993619703,12.235000157,12.2425001535,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C101,141.0,101.0,45.69999939307951,45.7049993619703,12.2425001535,12.25000015,10.0,3.0,49.0,0.0,0.0,0.0,1.0,0.0
R141C102,141.0,102.0,45.69999939307951,45.7049993619703,12.25000015,12.2575001465,10.0,1.0,28.0,0.0,2.0,0.0,0.0,5.0
R141C103,141.0,103.0,45.69999939307951,45.7049993619703,12.2575001465,12.265000143,13.0,2.0,64.0,0.0,0.0,2.0,0.0,1.0
R141C104,141.0,104.0,45.69999939307951,45.7049993619703,12.265000143,12.2725001395,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
R141C105,141.0,105.0,45.69999939307951,45.7049993619703,12.2725001395,12.280000136,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C106,141.0,106.0,45.69999939307951,45.7049993619703,12.280000136,12.2875001325,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
R141C107,141.0,107.0,45.69999939307951,45.7049993619703,12.2875001325,12.295000129,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C108,141.0,108.0,45.69999939307951,45.7049993619703,12.295000129,12.3025001255,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
R141C109,141.0,109.0,45.69999939307951,45.7049993619703,12.3025001255,12.310000122,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C110,141.0,110.0,45.69999939307951,45.7049993619703,12.310000122,12.3175001185,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C111,141.0,111.0,45.69999939307951,45.7049993619703,12.3175001185,12.325000115,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C112,141.0,112.0,45.69999939307951,45.7049993619703,12.325000115,12.3325001115,3.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
R141C113,141.0,113.0,45.69999939307951,45.7049993619703,12.3325001115,12.340000108,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
R141C114,141.0,114.0,45.69999939307951,45.7049993619703,12.340000108,12.3475001045,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
R141C115,141.0,115.0,45.69999939307951,45.7049993619703,12.3475001045,12.355000101,12.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0
R141C116,141.0,116.0,45.69999939307951,45.7049993619703,12.355000101,12.3625000975,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
R141C117,141.0,117.0,45.69999939307951,45.7049993619703,12.3625000975,12.370000094,10.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0
R141C118,141.0,118.0,45.69999939307951,45.7049993619703,12.370000094,12.3775000905,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
R141C119,141.0,119.0,45.69999939307951,45.7049993619703,12.3775000905,12.385000087,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R141C120,141.0,120.0,45.69999939307951,45.7049993619703,12.385000087,12.3925000835,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C121,141.0,121.0,45.69999939307951,45.7049993619703,12.3925000835,12.40000008,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C122,141.0,122.0,45.69999939307951,45.7049993619703,12.40000008,12.4075000765,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R141C123,141.0,123.0,45.69999939307951,45.7049993619703,12.4075000765,12.415000073,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R141C124,141.0,124.0,45.69999939307951,45.7049993619703,12.415000073,12.4225000695,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
R141C125,141.0,125.0,45.69999939307951,45.7049993619703,12.4225000695,12.430000066,6.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
R141C126,141.0,126.0,45.69999939307951,45.7049993619703,12.430000066,12.4375000625,11.0,1.0,28.0,0.0,0.0,1.0,0.0,0.0
R141C127,141.0,127.0,45.69999939307951,45.7049993619703,12.4375000625,12.445000059,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
R141C128,141.0,128.0,45.69999939307951,45.7049993619703,12.445000059,12.4525000555,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
R141C129,141.0,129.0,45.69999939307951,45.7049993619703,12.4525000555,12.460000052,15.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0
R141C130,141.0,130.0,45.69999939307951,45.7049993619703,12.460000052,12.4675000485,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R141C131,141.0,131.0,45.69999939307951,45.7049993619703,12.4675000485,12.475000045,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
R141C132,141.0,132.0,45.69999939307951,45.7049993619703,12.475000045,12.4825000415,4.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0
R141C133,141.0,133.0,45.69999939307951,45.7049993619703,12.4825000415,12.490000038,10.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0
R141C134,141.0,134.0,45.69999939307951,45.7049993619703,12.490000038,12.4975000345,7.0,8.0,51.0,0.0,4.0,0.0,2.0,1.0
R141C135,141.0,135.0,45.69999939307951,45.7049993619703,12.4975000345,12.505000031,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
R141C136,141.0,136.0,45.69999939307951,45.7049993619703,12.505000031,12.5125000275,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0
R141C137,141.0,137.0,45.69999939307951,45.7049993619703,12.5125000275,12.520000024,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
R141C138,141.0,138.0,45.69999939307951,45.7049993619703,12.520000024,12.5275000205,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
