,geometry,cluster
R30C31,"POLYGON ((1.6250231326301618 41.248630033586295, 1.6175233298809275 41.248630033586295, 1.6175233298809275 41.24479845848974, 1.6250231326301618 41.24479845848974, 1.6250231326301618 41.248630033586295))",5
R30C37,"POLYGON ((1.670021949125568 41.248630033586295, 1.6625221463763336 41.248630033586295, 1.6625221463763336 41.24479845848974, 1.670021949125568 41.24479845848974, 1.670021949125568 41.248630033586295))",9
R31C21,"POLYGON ((1.5500251051378184 41.25246160868285, 1.542525302388584 41.25246160868285, 1.542525302388584 41.248630033586295, 1.5500251051378184 41.248630033586295, 1.5500251051378184 41.25246160868285))",5
R31C57,"POLYGON ((1.8200180041102547 41.25246160868285, 1.8125182013610204 41.25246160868285, 1.8125182013610204 41.248630033586295, 1.8200180041102547 41.248630033586295, 1.8200180041102547 41.25246160868285))",9
R32C15,"POLYGON ((1.5050262886424124 41.256293183779405, 1.497526485893178 41.256293183779405, 1.497526485893178 41.25246160868285, 1.5050262886424124 41.25246160868285, 1.5050262886424124 41.256293183779405))",5
R32C21,"POLYGON ((1.5500251051378184 41.256293183779405, 1.542525302388584 41.256293183779405, 1.542525302388584 41.25246160868285, 1.5500251051378184 41.25246160868285, 1.5500251051378184 41.256293183779405))",5
R32C22,"POLYGON ((1.5575249078870528 41.256293183779405, 1.5500251051378184 41.256293183779405, 1.5500251051378184 41.25246160868285, 1.5575249078870528 41.25246160868285, 1.5575249078870528 41.256293183779405))",5
R32C27,"POLYGON ((1.5950239216332245 41.256293183779405, 1.5875241188839901 41.256293183779405, 1.5875241188839901 41.25246160868285, 1.5950239216332245 41.25246160868285, 1.5950239216332245 41.256293183779405))",5
R32C35,"POLYGON ((1.6550223436270992 41.256293183779405, 1.6475225408778649 41.256293183779405, 1.6475225408778649 41.25246160868285, 1.6550223436270992 41.25246160868285, 1.6550223436270992 41.256293183779405))",5
R32C51,"POLYGON ((1.7750191876148487 41.256293183779405, 1.7675193848656143 41.256293183779405, 1.7675193848656143 41.25246160868285, 1.7750191876148487 41.25246160868285, 1.7750191876148487 41.256293183779405))",9
R32C68,"POLYGON ((1.9025158343518325 41.256293183779405, 1.8950160316025981 41.256293183779405, 1.8950160316025981 41.25246160868285, 1.9025158343518325 41.25246160868285, 1.9025158343518325 41.256293183779405))",3
R32C69,"POLYGON ((1.9100156371010668 41.256293183779405, 1.9025158343518325 41.256293183779405, 1.9025158343518325 41.25246160868285, 1.9100156371010668 41.25246160868285, 1.9100156371010668 41.256293183779405))",3
R33C51,"POLYGON ((1.7750191876148487 41.26012475887596, 1.7675193848656143 41.26012475887596, 1.7675193848656143 41.256293183779405, 1.7750191876148487 41.256293183779405, 1.7750191876148487 41.26012475887596))",9
R33C52,"POLYGON ((1.782518990364083 41.26012475887596, 1.7750191876148487 41.26012475887596, 1.7750191876148487 41.256293183779405, 1.782518990364083 41.256293183779405, 1.782518990364083 41.26012475887596))",9
R34C7,"POLYGON ((1.4450278666485377 41.263956333972516, 1.4375280638993033 41.263956333972516, 1.4375280638993033 41.26012475887596, 1.4450278666485377 41.26012475887596, 1.4450278666485377 41.263956333972516))",5
R34C28,"POLYGON ((1.6025237243824588 41.263956333972516, 1.5950239216332245 41.263956333972516, 1.5950239216332245 41.26012475887596, 1.6025237243824588 41.26012475887596, 1.6025237243824588 41.263956333972516))",5
R34C33,"POLYGON ((1.6400227381286305 41.263956333972516, 1.6325229353793962 41.263956333972516, 1.6325229353793962 41.26012475887596, 1.6400227381286305 41.26012475887596, 1.6400227381286305 41.263956333972516))",5
R34C51,"POLYGON ((1.7750191876148487 41.263956333972516, 1.7675193848656143 41.263956333972516, 1.7675193848656143 41.26012475887596, 1.7750191876148487 41.26012475887596, 1.7750191876148487 41.263956333972516))",9
R34C52,"POLYGON ((1.782518990364083 41.263956333972516, 1.7750191876148487 41.263956333972516, 1.7750191876148487 41.26012475887596, 1.782518990364083 41.26012475887596, 1.782518990364083 41.263956333972516))",9
R35C18,"POLYGON ((1.5275256968901154 41.26778790906907, 1.520025894140881 41.26778790906907, 1.520025894140881 41.263956333972516, 1.5275256968901154 41.263956333972516, 1.5275256968901154 41.26778790906907))",5
R35C28,"POLYGON ((1.6025237243824588 41.26778790906907, 1.5950239216332245 41.26778790906907, 1.5950239216332245 41.263956333972516, 1.6025237243824588 41.263956333972516, 1.6025237243824588 41.26778790906907))",5
R35C33,"POLYGON ((1.6400227381286305 41.26778790906907, 1.6325229353793962 41.26778790906907, 1.6325229353793962 41.263956333972516, 1.6400227381286305 41.263956333972516, 1.6400227381286305 41.26778790906907))",5
R35C50,"POLYGON ((1.7675193848656143 41.26778790906907, 1.76001958211638 41.26778790906907, 1.76001958211638 41.263956333972516, 1.7675193848656143 41.263956333972516, 1.7675193848656143 41.26778790906907))",9
R35C73,"POLYGON ((1.9400148480980042 41.26778790906907, 1.9325150453487698 41.26778790906907, 1.9325150453487698 41.263956333972516, 1.9400148480980042 41.263956333972516, 1.9400148480980042 41.26778790906907))",3
R35C74,"POLYGON ((1.9475146508472385 41.26778790906907, 1.9400148480980042 41.26778790906907, 1.9400148480980042 41.263956333972516, 1.9475146508472385 41.263956333972516, 1.9475146508472385 41.26778790906907))",3
R35C75,"POLYGON ((1.9550144535964729 41.26778790906907, 1.9475146508472385 41.26778790906907, 1.9475146508472385 41.263956333972516, 1.9550144535964729 41.263956333972516, 1.9550144535964729 41.26778790906907))",3
R35C76,"POLYGON ((1.9625142563457072 41.26778790906907, 1.9550144535964729 41.26778790906907, 1.9550144535964729 41.263956333972516, 1.9625142563457072 41.263956333972516, 1.9625142563457072 41.26778790906907))",3
R35C77,"POLYGON ((1.9700140590949415 41.26778790906907, 1.9625142563457072 41.26778790906907, 1.9625142563457072 41.263956333972516, 1.9700140590949415 41.263956333972516, 1.9700140590949415 41.26778790906907))",3
R35C78,"POLYGON ((1.9775138618441759 41.26778790906907, 1.9700140590949415 41.26778790906907, 1.9700140590949415 41.263956333972516, 1.9775138618441759 41.263956333972516, 1.9775138618441759 41.26778790906907))",3
R35C79,"POLYGON ((1.9850136645934102 41.26778790906907, 1.9775138618441759 41.26778790906907, 1.9775138618441759 41.263956333972516, 1.9850136645934102 41.263956333972516, 1.9850136645934102 41.26778790906907))",3
R35C80,"POLYGON ((1.9925134673426446 41.26778790906907, 1.9850136645934102 41.26778790906907, 1.9850136645934102 41.263956333972516, 1.9925134673426446 41.263956333972516, 1.9925134673426446 41.26778790906907))",3
R35C81,"POLYGON ((2.000013270091879 41.26778790906907, 1.9925134673426446 41.26778790906907, 1.9925134673426446 41.263956333972516, 2.000013270091879 41.263956333972516, 2.000013270091879 41.26778790906907))",3
R35C82,"POLYGON ((2.0075130728411135 41.26778790906907, 2.000013270091879 41.26778790906907, 2.000013270091879 41.263956333972516, 2.0075130728411135 41.263956333972516, 2.0075130728411135 41.26778790906907))",3
R35C83,"POLYGON ((2.015012875590348 41.26778790906907, 2.0075130728411135 41.26778790906907, 2.0075130728411135 41.263956333972516, 2.015012875590348 41.263956333972516, 2.015012875590348 41.26778790906907))",3
R35C84,"POLYGON ((2.022512678339582 41.26778790906907, 2.015012875590348 41.26778790906907, 2.015012875590348 41.263956333972516, 2.022512678339582 41.263956333972516, 2.022512678339582 41.26778790906907))",3
R35C85,"POLYGON ((2.0300124810888165 41.26778790906907, 2.022512678339582 41.26778790906907, 2.022512678339582 41.263956333972516, 2.0300124810888165 41.263956333972516, 2.0300124810888165 41.26778790906907))",3
R36C3,"POLYGON ((1.4150286556516003 41.271619484165626, 1.407528852902366 41.271619484165626, 1.407528852902366 41.26778790906907, 1.4150286556516003 41.26778790906907, 1.4150286556516003 41.271619484165626))",5
R36C4,"POLYGON ((1.4225284584008346 41.271619484165626, 1.4150286556516003 41.271619484165626, 1.4150286556516003 41.26778790906907, 1.4225284584008346 41.26778790906907, 1.4225284584008346 41.271619484165626))",5
R36C29,"POLYGON ((1.6100235271316932 41.271619484165626, 1.6025237243824588 41.271619484165626, 1.6025237243824588 41.26778790906907, 1.6100235271316932 41.26778790906907, 1.6100235271316932 41.271619484165626))",5
R36C73,"POLYGON ((1.9400148480980042 41.271619484165626, 1.9325150453487698 41.271619484165626, 1.9325150453487698 41.26778790906907, 1.9400148480980042 41.26778790906907, 1.9400148480980042 41.271619484165626))",3
R36C75,"POLYGON ((1.9550144535964729 41.271619484165626, 1.9475146508472385 41.271619484165626, 1.9475146508472385 41.26778790906907, 1.9550144535964729 41.26778790906907, 1.9550144535964729 41.271619484165626))",3
R36C76,"POLYGON ((1.9625142563457072 41.271619484165626, 1.9550144535964729 41.271619484165626, 1.9550144535964729 41.26778790906907, 1.9625142563457072 41.26778790906907, 1.9625142563457072 41.271619484165626))",3
R36C77,"POLYGON ((1.9700140590949415 41.271619484165626, 1.9625142563457072 41.271619484165626, 1.9625142563457072 41.26778790906907, 1.9700140590949415 41.26778790906907, 1.9700140590949415 41.271619484165626))",3
R36C78,"POLYGON ((1.9775138618441759 41.271619484165626, 1.9700140590949415 41.271619484165626, 1.9700140590949415 41.26778790906907, 1.9775138618441759 41.26778790906907, 1.9775138618441759 41.271619484165626))",3
R36C81,"POLYGON ((2.000013270091879 41.271619484165626, 1.9925134673426446 41.271619484165626, 1.9925134673426446 41.26778790906907, 2.000013270091879 41.26778790906907, 2.000013270091879 41.271619484165626))",3
R36C83,"POLYGON ((2.015012875590348 41.271619484165626, 2.0075130728411135 41.271619484165626, 2.0075130728411135 41.26778790906907, 2.015012875590348 41.26778790906907, 2.015012875590348 41.271619484165626))",3
R36C85,"POLYGON ((2.0300124810888165 41.271619484165626, 2.022512678339582 41.271619484165626, 2.022512678339582 41.26778790906907, 2.0300124810888165 41.26778790906907, 2.0300124810888165 41.271619484165626))",3
R36C86,"POLYGON ((2.037512283838051 41.271619484165626, 2.0300124810888165 41.271619484165626, 2.0300124810888165 41.26778790906907, 2.037512283838051 41.26778790906907, 2.037512283838051 41.271619484165626))",3
R36C87,"POLYGON ((2.045012086587285 41.271619484165626, 2.037512283838051 41.271619484165626, 2.037512283838051 41.26778790906907, 2.045012086587285 41.26778790906907, 2.045012086587285 41.271619484165626))",3
R36C88,"POLYGON ((2.0525118893365195 41.271619484165626, 2.045012086587285 41.271619484165626, 2.045012086587285 41.26778790906907, 2.0525118893365195 41.26778790906907, 2.0525118893365195 41.271619484165626))",3
R37C26,"POLYGON ((1.5875241188839901 41.27545105926218, 1.5800243161347558 41.27545105926218, 1.5800243161347558 41.271619484165626, 1.5875241188839901 41.271619484165626, 1.5875241188839901 41.27545105926218))",5
R37C78,"POLYGON ((1.9775138618441759 41.27545105926218, 1.9700140590949415 41.27545105926218, 1.9700140590949415 41.271619484165626, 1.9775138618441759 41.271619484165626, 1.9775138618441759 41.27545105926218))",3
R37C79,"POLYGON ((1.9850136645934102 41.27545105926218, 1.9775138618441759 41.27545105926218, 1.9775138618441759 41.271619484165626, 1.9850136645934102 41.271619484165626, 1.9850136645934102 41.27545105926218))",3
R37C80,"POLYGON ((1.9925134673426446 41.27545105926218, 1.9850136645934102 41.27545105926218, 1.9850136645934102 41.271619484165626, 1.9925134673426446 41.271619484165626, 1.9925134673426446 41.27545105926218))",3
R37C81,"POLYGON ((2.000013270091879 41.27545105926218, 1.9925134673426446 41.27545105926218, 1.9925134673426446 41.271619484165626, 2.000013270091879 41.271619484165626, 2.000013270091879 41.27545105926218))",3
R37C88,"POLYGON ((2.0525118893365195 41.27545105926218, 2.045012086587285 41.27545105926218, 2.045012086587285 41.271619484165626, 2.0525118893365195 41.271619484165626, 2.0525118893365195 41.27545105926218))",3
R37C89,"POLYGON ((2.060011692085754 41.27545105926218, 2.0525118893365195 41.27545105926218, 2.0525118893365195 41.271619484165626, 2.060011692085754 41.271619484165626, 2.060011692085754 41.27545105926218))",3
R38C25,"POLYGON ((1.5800243161347558 41.27928263435874, 1.5725245133855215 41.27928263435874, 1.5725245133855215 41.27545105926218, 1.5800243161347558 41.27545105926218, 1.5800243161347558 41.27928263435874))",5
R38C35,"POLYGON ((1.6550223436270992 41.27928263435874, 1.6475225408778649 41.27928263435874, 1.6475225408778649 41.27545105926218, 1.6550223436270992 41.27545105926218, 1.6550223436270992 41.27928263435874))",9
R38C78,"POLYGON ((1.9775138618441759 41.27928263435874, 1.9700140590949415 41.27928263435874, 1.9700140590949415 41.27545105926218, 1.9775138618441759 41.27545105926218, 1.9775138618441759 41.27928263435874))",3
R38C79,"POLYGON ((1.9850136645934102 41.27928263435874, 1.9775138618441759 41.27928263435874, 1.9775138618441759 41.27545105926218, 1.9850136645934102 41.27545105926218, 1.9850136645934102 41.27928263435874))",3
R38C80,"POLYGON ((1.9925134673426446 41.27928263435874, 1.9850136645934102 41.27928263435874, 1.9850136645934102 41.27545105926218, 1.9925134673426446 41.27545105926218, 1.9925134673426446 41.27928263435874))",3
R38C89,"POLYGON ((2.060011692085754 41.27928263435874, 2.0525118893365195 41.27928263435874, 2.0525118893365195 41.27545105926218, 2.060011692085754 41.27545105926218, 2.060011692085754 41.27928263435874))",3
R38C90,"POLYGON ((2.067511494834988 41.27928263435874, 2.060011692085754 41.27928263435874, 2.060011692085754 41.27545105926218, 2.067511494834988 41.27545105926218, 2.067511494834988 41.27928263435874))",3
R39C13,"POLYGON ((1.4900266831439437 41.28311420945529, 1.4825268803947094 41.28311420945529, 1.4825268803947094 41.27928263435874, 1.4900266831439437 41.27928263435874, 1.4900266831439437 41.28311420945529))",5
R39C19,"POLYGON ((1.5350254996393498 41.28311420945529, 1.5275256968901154 41.28311420945529, 1.5275256968901154 41.27928263435874, 1.5350254996393498 41.27928263435874, 1.5350254996393498 41.28311420945529))",5
R39C21,"POLYGON ((1.5500251051378184 41.28311420945529, 1.542525302388584 41.28311420945529, 1.542525302388584 41.27928263435874, 1.5500251051378184 41.27928263435874, 1.5500251051378184 41.28311420945529))",5
R39C22,"POLYGON ((1.5575249078870528 41.28311420945529, 1.5500251051378184 41.28311420945529, 1.5500251051378184 41.27928263435874, 1.5575249078870528 41.27928263435874, 1.5575249078870528 41.28311420945529))",5
R39C26,"POLYGON ((1.5875241188839901 41.28311420945529, 1.5800243161347558 41.28311420945529, 1.5800243161347558 41.27928263435874, 1.5875241188839901 41.27928263435874, 1.5875241188839901 41.28311420945529))",5
R39C78,"POLYGON ((1.9775138618441759 41.28311420945529, 1.9700140590949415 41.28311420945529, 1.9700140590949415 41.27928263435874, 1.9775138618441759 41.27928263435874, 1.9775138618441759 41.28311420945529))",3
R39C79,"POLYGON ((1.9850136645934102 41.28311420945529, 1.9775138618441759 41.28311420945529, 1.9775138618441759 41.27928263435874, 1.9850136645934102 41.27928263435874, 1.9850136645934102 41.28311420945529))",3
R39C84,"POLYGON ((2.022512678339582 41.28311420945529, 2.015012875590348 41.28311420945529, 2.015012875590348 41.27928263435874, 2.022512678339582 41.27928263435874, 2.022512678339582 41.28311420945529))",3
R39C90,"POLYGON ((2.067511494834988 41.28311420945529, 2.060011692085754 41.28311420945529, 2.060011692085754 41.27928263435874, 2.067511494834988 41.27928263435874, 2.067511494834988 41.28311420945529))",3
R39C91,"POLYGON ((2.0750112975842225 41.28311420945529, 2.067511494834988 41.28311420945529, 2.067511494834988 41.27928263435874, 2.0750112975842225 41.27928263435874, 2.0750112975842225 41.28311420945529))",3
R39C92,"POLYGON ((2.082511100333457 41.28311420945529, 2.0750112975842225 41.28311420945529, 2.0750112975842225 41.27928263435874, 2.082511100333457 41.27928263435874, 2.082511100333457 41.28311420945529))",3
R39C93,"POLYGON ((2.090010903082691 41.28311420945529, 2.082511100333457 41.28311420945529, 2.082511100333457 41.27928263435874, 2.090010903082691 41.27928263435874, 2.090010903082691 41.28311420945529))",3
R39C94,"POLYGON ((2.0975107058319256 41.28311420945529, 2.090010903082691 41.28311420945529, 2.090010903082691 41.27928263435874, 2.0975107058319256 41.27928263435874, 2.0975107058319256 41.28311420945529))",3
R40C14,"POLYGON ((1.497526485893178 41.28694578455185, 1.4900266831439437 41.28694578455185, 1.4900266831439437 41.28311420945529, 1.497526485893178 41.28311420945529, 1.497526485893178 41.28694578455185))",5
R40C18,"POLYGON ((1.5275256968901154 41.28694578455185, 1.520025894140881 41.28694578455185, 1.520025894140881 41.28311420945529, 1.5275256968901154 41.28311420945529, 1.5275256968901154 41.28694578455185))",5
